學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別,國家(地區)區域別,境外學位生總人數(A)(A=B+C+D+E)小計,境外學生總人數(A)(A=B+C+D+E)男,境外學生總人數(A)(A=B+C+D+E)女,外國學生(B)小計,外國學生(B)男,外國學生(B)女,僑生(C)小計,僑生(C)男,僑生(C)女,港澳生(D)小計,港澳生(D)男,港澳生(D)女,大陸地區來臺學位生(E)小計,大陸地區來臺學位生(E)男,大陸地區來臺學位生(E)女
110,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),澳門,港澳,33,19,14,0,0,0,0,0,0,33,19,14,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,巴西聯邦共和國,中南美洲,4,2,2,3,2,1,1,0,1,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,法國,歐洲,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,俄羅斯聯邦,其他亞洲地區,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,美國,北美洲,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,泰國,東協,7,3,4,7,3,4,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,斯洛伐克共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,菲律賓共和國,東協,8,6,2,8,6,2,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,義大利共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,墨西哥合眾國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,大陸地區,大陸地區,46,14,32,0,0,0,0,0,0,0,0,0,46,14,32
110,公立,一般大學,0004,國立臺灣師範大學,博士班,大韓民國(南韓),其他亞洲地區,8,3,5,8,3,5,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,丹麥王國,歐洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,巴基斯坦,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,日本,其他亞洲地區,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,印度,南亞,10,6,4,10,6,4,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,印度尼西亞共和國,東協,16,5,11,16,5,11,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,西班牙王國,歐洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,貝南共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,尚比亞共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,南非共和國,非洲,4,3,1,2,2,0,2,1,1,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,英國,歐洲,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,香港,港澳,8,5,3,0,0,0,0,0,0,8,5,3,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,馬來西亞,東協,15,7,8,9,3,6,6,4,2,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,捷克共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,荷蘭王國,歐洲,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,越南社會主義共和國,東協,17,6,11,17,6,11,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,新加坡共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,澳門,港澳,3,2,1,0,0,0,0,0,0,3,2,1,0,0,0
110,公立,一般大學,0004,國立臺灣師範大學,博士班,羅馬尼亞,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),大陸地區,大陸地區,10,3,7,0,0,0,0,0,0,0,0,0,10,3,7
110,公立,一般大學,0005,國立成功大學,學士班(日間),日本,其他亞洲地區,33,17,16,28,14,14,5,3,2,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),史瓦帝尼王國,非洲,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),印度,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),印度尼西亞共和國,東協,132,74,58,27,14,13,105,60,45,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),西班牙王國,歐洲,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),宏都拉斯共和國,中南美洲,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),貝里斯,中南美洲,6,5,1,6,5,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),約旦哈什米王國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),迦納共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),香港,港澳,156,94,62,0,0,0,0,0,0,156,94,62,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),海地共和國,中南美洲,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),新加坡共和國,東協,4,3,1,1,1,0,3,2,1,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),葡萄牙共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),緬甸,東協,16,7,9,0,0,0,16,7,9,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),墨西哥合眾國,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),諾魯共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),大韓民國(南韓),其他亞洲地區,8,3,5,7,2,5,1,1,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),巴西聯邦共和國,中南美洲,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),巴拉圭,中南美洲,31,19,12,28,17,11,3,2,1,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),加拿大,北美洲,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),尼加拉瓜,中南美洲,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),瓜地馬拉共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),俄羅斯聯邦,其他亞洲地區,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),南非共和國,非洲,4,2,2,2,1,1,2,1,1,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),美國,北美洲,7,5,2,3,2,1,4,3,1,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),哥倫比亞共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),泰國,東協,27,14,13,7,2,5,20,12,8,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),索羅門群島,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),紐西蘭,其他亞洲地區,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),馬來西亞,東協,352,213,139,49,28,21,303,185,118,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),馬紹爾群島共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),菲律賓共和國,東協,4,3,1,3,2,1,1,1,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),越南社會主義共和國,東協,40,17,23,27,10,17,13,7,6,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),聖文森(及格瑞那丁),中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),聖露西亞,中南美洲,6,2,4,6,2,4,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),蒙古國,其他亞洲地區,8,3,5,8,3,5,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),澳門,港澳,90,65,25,0,0,0,0,0,0,90,65,25,0,0,0
110,公立,一般大學,0005,國立成功大學,學士班(日間),薩爾瓦多,中南美洲,4,2,2,3,2,1,1,0,1,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),土耳其共和國,其他亞洲地區,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),巴基斯坦,南亞,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),尼加拉瓜,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),尼泊爾聯邦民主共和國,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),瓜地馬拉共和國,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),匈牙利共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),坦尚尼亞聯合共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),孟加拉人民共和國,南亞,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),俄羅斯聯邦,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),南非共和國,非洲,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),玻利維亞共和國,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),英國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),哥倫比亞共和國,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),埃及阿拉伯共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),泰國,東協,56,16,40,54,14,40,2,2,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),海地共和國,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),索馬利蘭共和國,非洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),馬來西亞,東協,98,53,45,43,25,18,55,28,27,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),斯洛伐克共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),菲律賓共和國,東協,10,6,4,10,6,4,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),越南社會主義共和國,東協,99,35,64,97,34,63,2,1,1,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),塞爾維亞共和國,歐洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),奧地利共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),瑞士聯邦,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),聖文森(及格瑞那丁),中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),聖露西亞,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),蒙古國,其他亞洲地區,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),摩洛哥王國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),澳門,港澳,19,11,8,0,0,0,0,0,0,19,11,8,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),薩爾瓦多,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),大陸地區,大陸地區,91,46,45,0,0,0,0,0,0,0,0,0,91,46,45
110,公立,一般大學,0005,國立成功大學,碩士班(日間),厄瓜多共和國,中南美洲,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),巴拿馬共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),日本,其他亞洲地區,7,3,4,7,3,4,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),比利時王國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),加拿大,北美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),史瓦帝尼王國,非洲,6,0,6,6,0,6,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),布吉納法索,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),伊朗伊斯蘭共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),印度,南亞,32,25,7,32,25,7,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),印度尼西亞共和國,東協,115,59,56,112,57,55,3,2,1,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),西班牙王國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),克羅埃西亞共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),宏都拉斯共和國,中南美洲,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),貝里斯,中南美洲,8,5,3,7,4,3,1,1,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),辛巴威共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),波蘭共和國,歐洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),柬埔寨王國,東協,12,4,8,12,4,8,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),美國,北美洲,9,4,5,6,2,4,3,2,1,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),香港,港澳,61,34,27,0,0,0,0,0,0,61,34,27,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),荷蘭王國,歐洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),智利,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),愛沙尼亞共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),愛爾蘭共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),義大利共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),葡萄牙共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),寮人民民主共和國(寮國),東協,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),德意志聯邦共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),緬甸,東協,4,2,2,3,2,1,1,0,1,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,碩士班(日間),墨西哥合眾國,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,土耳其共和國,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,大陸地區,大陸地區,51,29,22,0,0,0,0,0,0,0,0,0,51,29,22
110,公立,一般大學,0005,國立成功大學,博士班,史瓦帝尼王國,非洲,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,瓜地馬拉共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,伊朗伊斯蘭共和國,其他亞洲地區,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,匈牙利共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,印度尼西亞共和國,東協,110,69,41,110,69,41,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,衣索比亞聯邦民主共和國,非洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,貝里斯,中南美洲,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,孟加拉人民共和國,南亞,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,波蘭共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,法國,歐洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,哥倫比亞共和國,中南美洲,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,埃及阿拉伯共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,泰國,東協,26,12,14,26,12,14,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,智利,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,菲律賓共和國,東協,16,12,4,16,12,4,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,越南社會主義共和國,東協,87,44,43,87,44,43,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,奧地利共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,瑞士聯邦,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,葉門共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,澳門,港澳,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,大韓民國(南韓),其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,厄瓜多共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,巴基斯坦,南亞,8,6,2,8,6,2,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,日本,其他亞洲地區,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,印度,南亞,49,40,9,49,40,9,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,西班牙王國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,宏都拉斯共和國,中南美洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,辛巴威共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,奈及利亞聯邦共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,約旦哈什米王國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,美國,北美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,英國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,香港,港澳,7,7,0,0,0,0,0,0,0,7,7,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,海地共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,索馬利蘭共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,馬來西亞,東協,13,9,4,8,5,3,5,4,1,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,馬拉威共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,斯里蘭卡民主社會主義共和國,南亞,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,斯洛伐克共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,聖文森(及格瑞那丁),中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,葡萄牙共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,蒙古國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,德意志聯邦共和國,歐洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0005,國立成功大學,博士班,緬甸,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
