學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),僑生小計,僑生男,僑生女,港澳生小計,港澳生男,港澳生女,僑生及港澳生數之在學比率(%)
106,公立,技專校院,0050,國立臺中科技大學,06131033,資訊管理系,學士班(日間),6,4,2,3,2,1,2.41
106,公立,技專校院,0050,國立臺中科技大學,06131033,資訊管理科,五專,4,2,2,0,0,0,0.95
106,公立,技專校院,0050,國立臺中科技大學,07141036,資訊工程系,學士班(日間),10,9,1,3,3,0,5.88
106,公立,技專校院,0050,國立臺中科技大學,10151039,休閒事業經營系,學士班(日間),6,3,3,1,1,0,3.17
106,公立,技專校院,0051,國立臺北商業大學,02112007,數位多媒體設計系,學士班(日間),1,0,1,0,0,0,0.36
106,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語系,學士班(日間),20,5,15,5,2,3,9.19
106,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語科,五專,5,0,5,0,0,0,1.81
106,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系,學士班(日間),5,1,4,2,1,1,1.91
106,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融系,學士班(日間),11,7,4,3,0,3,5.74
106,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融科,五專,3,2,1,0,0,0,1.20
106,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務系,學士班(日間),2,0,2,0,0,0,0.60
106,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系,學士班(日間),34,13,21,5,4,1,10.40
106,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理科,五專,3,0,3,0,0,0,0.82
106,公立,技專校院,0051,國立臺北商業大學,04141011,國際貿易科,五專,8,1,7,0,0,0,3.08
106,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,學士班(日間),29,11,18,0,0,0,7.07
106,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,碩士班(日間),0,0,0,2,2,0,4.76
106,公立,技專校院,0051,國立臺北商業大學,04199015,商業設計管理系,學士班(日間),1,0,1,0,0,0,0.31
106,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理系,學士班(日間),11,9,2,1,1,0,5.13
106,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理科,五專,4,4,0,0,0,0,1.61
106,公立,一般大學,0052,國立屏東大學,01111001,教育學系,學士班(日間),12,3,9,12,6,6,6.98
106,公立,一般大學,0052,國立屏東大學,01111003,教育心理與輔導學系,學士班(日間),7,2,5,5,3,2,6.63
106,公立,一般大學,0052,國立屏東大學,01113017,特殊教育學系,學士班(日間),1,0,1,8,2,6,5.33
106,公立,一般大學,0052,國立屏東大學,01113017,特殊教育學系,碩士班(日間),0,0,0,1,0,1,1.82
106,公立,一般大學,0052,國立屏東大學,01121016,幼兒教育學系,學士班(日間),10,1,9,11,2,9,6.25
106,公立,一般大學,0052,國立屏東大學,01141014,體育學系,學士班(日間),1,0,1,5,4,1,2.79
106,公立,一般大學,0052,國立屏東大學,02111025,視覺藝術學系,學士班(日間),8,3,5,4,1,3,6.70
106,公立,一般大學,0052,國立屏東大學,02299033,文化創意產業學系,學士班(日間),0,0,0,5,3,2,2.86
106,公立,一般大學,0052,國立屏東大學,02311029,英語學系,學士班(日間),2,2,0,2,1,1,2.45
106,公立,一般大學,0052,國立屏東大學,02311030,應用英語學系,學士班(日間),2,0,2,1,1,0,1.44
106,公立,一般大學,0052,國立屏東大學,02311031,應用日語學系,學士班(日間),3,3,0,5,4,1,3.36
106,公立,一般大學,0052,國立屏東大學,02322027,中國語文學系,學士班(日間),4,1,3,5,1,4,4.86
106,公立,一般大學,0052,國立屏東大學,02322027,中國語文學系,碩士班(日間),0,0,0,1,1,0,5.56
106,公立,一般大學,0052,國立屏東大學,03141036,社會發展學系,學士班(日間),2,2,0,1,0,1,1.71
106,公立,一般大學,0052,國立屏東大學,04111038,會計學系,學士班(日間),2,1,1,1,0,1,0.71
106,公立,一般大學,0052,國立屏東大學,04121045,財務金融學系,學士班(日間),5,4,1,4,4,0,3.75
106,公立,一般大學,0052,國立屏東大學,04131039,企業管理學系,學士班(日間),6,5,1,0,0,0,2.65
106,公立,一般大學,0052,國立屏東大學,04131042,商業自動化與管理學系,學士班(日間),3,2,1,0,0,0,1.39
106,公立,一般大學,0052,國立屏東大學,04132046,行銷與流通管理學系,學士班(日間),7,3,4,0,0,0,1.20
106,公立,一般大學,0052,國立屏東大學,04141044,國際貿易學系,學士班(日間),4,1,3,0,0,0,1.67
106,公立,一般大學,0052,國立屏東大學,04199047,不動產經營學系,學士班(日間),1,1,0,0,0,0,0.48
106,公立,一般大學,0052,國立屏東大學,05311050,應用化學系,學士班(日間),1,0,1,1,0,1,1.08
106,公立,一般大學,0052,國立屏東大學,05331053,應用物理系,學士班(日間),0,0,0,1,1,0,0.39
106,公立,一般大學,0052,國立屏東大學,05411055,應用數學系,學士班(日間),1,1,0,1,1,0,1.28
106,公立,一般大學,0052,國立屏東大學,07141060,資訊工程學系,學士班(日間),4,4,0,6,6,0,4.44
106,公立,一般大學,0052,國立屏東大學,10151065,休閒事業經營學系,學士班(日間),7,4,3,0,0,0,3.41
106,公立,技專校院,0144,國立臺灣戲曲學院,02152005,京劇學系,學士班(日間),0,0,0,1,1,0,1.25
106,公立,技專校院,0144,國立臺灣戲曲學院,02152007,劇場藝術學系,學士班(日間),0,0,0,7,2,5,5.51
106,私立,一般大學,1001,東海大學,02123011,工業設計學系,學士班(日間),3,1,2,4,2,2,4.29
106,私立,一般大學,1001,東海大學,02131002,美術學系,學士班(日間),2,0,2,14,3,11,8.16
106,私立,一般大學,1001,東海大學,02131002,美術學系,碩士班(日間),1,0,1,2,1,1,5.17
106,私立,一般大學,1001,東海大學,02151003,音樂學系,學士班(日間),2,0,2,5,4,1,4.00
106,私立,一般大學,1001,東海大學,02151003,音樂學系,碩士班(日間),1,0,1,1,1,0,2.90
106,私立,一般大學,1001,東海大學,02152058,表演藝術與創作碩士學位學程,碩士班(日間),0,0,0,1,1,0,14.29
106,私立,一般大學,1001,東海大學,02221009,歷史學系,學士班(日間),2,1,1,16,12,4,6.72
106,私立,一般大學,1001,東海大學,02231010,哲學系,學士班(日間),4,2,2,13,9,4,7.00
106,私立,一般大學,1001,東海大學,02231010,哲學系,碩士班(日間),1,0,1,1,1,0,7.41
106,私立,一般大學,1001,東海大學,02311005,外國語文學系,學士班(日間),3,1,2,10,4,6,2.89
106,私立,一般大學,1001,東海大學,02311007,日本語言文化學系,學士班(日間),1,0,1,21,12,9,4.78
106,私立,一般大學,1001,東海大學,02311007,日本語言文化學系,碩士班(日間),1,1,0,1,0,1,8.00
106,私立,一般大學,1001,東海大學,02322004,中國文學系,學士班(日間),6,2,4,14,6,8,4.36
106,私立,一般大學,1001,東海大學,02322004,中國文學系,碩士班(日間),1,1,0,0,0,0,2.33
106,私立,一般大學,1001,東海大學,03111012,經濟學系,學士班(日間),0,0,0,2,1,1,0.28
106,私立,一般大學,1001,東海大學,03111012,經濟學系,碩士班(日間),0,0,0,1,1,0,7.14
106,私立,一般大學,1001,東海大學,03121013,政治學系,學士班(日間),1,0,1,10,7,3,2.44
106,私立,一般大學,1001,東海大學,03121013,政治學系,碩士班(日間),0,0,0,1,1,0,3.85
106,私立,一般大學,1001,東海大學,03141014,社會學系,學士班(日間),5,2,3,6,5,1,2.27
106,私立,一般大學,1001,東海大學,04111018,會計學系,學士班(日間),0,0,0,8,6,2,1.59
106,私立,一般大學,1001,東海大學,04121024,財務金融學系,學士班(日間),9,7,2,2,2,0,2.08
106,私立,一般大學,1001,東海大學,04131019,企業管理學系,學士班(日間),14,5,9,12,8,4,3.50
106,私立,一般大學,1001,東海大學,04131019,企業管理學系,碩士班(日間),0,0,0,1,1,0,1.33
106,私立,一般大學,1001,東海大學,04131021,國際學院國際經營管理學位學程,學士班(日間),5,1,4,0,0,0,2.46
106,私立,一般大學,1001,東海大學,04134016,行政管理暨政策學系,學士班(日間),0,0,0,5,3,2,1.86
106,私立,一般大學,1001,東海大學,04141023,國際經營與貿易學系,學士班(日間),13,11,2,5,3,2,2.54
106,私立,一般大學,1001,東海大學,04211027,法律學系,學士班(日間),1,0,1,4,3,1,0.98
106,私立,一般大學,1001,東海大學,04211027,法律學系,碩士班(日間),0,0,0,1,1,0,0.66
106,私立,一般大學,1001,東海大學,05111028,生命科學系,學士班(日間),4,2,2,15,9,6,5.38
106,私立,一般大學,1001,東海大學,05111028,生命科學系,碩士班(日間),0,0,0,2,1,1,12.50
106,私立,一般大學,1001,東海大學,05211056,永續科學與工程學士學位學程,學士班(日間),1,1,0,0,0,0,1.54
106,私立,一般大學,1001,東海大學,05311030,化學系,學士班(日間),0,0,0,2,1,1,0.57
106,私立,一般大學,1001,東海大學,05331032,應用物理學系,學士班(日間),1,1,0,0,0,0,0.34
106,私立,一般大學,1001,東海大學,05411034,應用數學系,學士班(日間),1,0,1,3,3,0,2.15
106,私立,一般大學,1001,東海大學,05421035,統計學系,學士班(日間),2,1,1,0,0,0,0.49
106,私立,一般大學,1001,東海大學,06131036,資訊管理學系,學士班(日間),1,1,0,6,5,1,2.80
106,私立,一般大學,1001,東海大學,06131036,資訊管理學系,碩士班(日間),1,1,0,0,0,0,2.94
106,私立,一般大學,1001,東海大學,07111042,化學工程與材料工程學系,學士班(日間),1,1,0,2,2,0,0.67
106,私立,一般大學,1001,東海大學,07121045,環境科學與工程學系,學士班(日間),0,0,0,5,4,1,1.42
106,私立,一般大學,1001,東海大學,07141037,電機工程學系,學士班(日間),0,0,0,2,2,0,0.67
106,私立,一般大學,1001,東海大學,07141039,資訊工程學系,學士班(日間),1,1,0,12,11,1,2.50
106,私立,一般大學,1001,東海大學,07211052,食品科學系,學士班(日間),9,4,5,4,3,1,3.19
106,私立,一般大學,1001,東海大學,07311048,建築學系,學士班(日間),5,4,1,6,4,2,5.67
106,私立,一般大學,1001,東海大學,07311048,建築學系,碩士班(日間),0,0,0,1,1,0,1.67
106,私立,一般大學,1001,東海大學,07312049,景觀學系,學士班(日間),2,1,1,3,2,1,1.89
106,私立,一般大學,1001,東海大學,08112051,畜產與生物科技學系,學士班(日間),11,9,2,4,1,3,4.00
106,私立,一般大學,1001,東海大學,09231053,社會工作學系,學士班(日間),4,0,4,18,12,6,4.25
106,私立,一般大學,1001,東海大學,10131054,餐旅管理學系,學士班(日間),6,2,4,17,6,11,8.49
106,私立,一般大學,1002,輔仁大學,01114046,教育領導與科技發展學士學位學程,學士班(日間),0,0,0,1,1,0,1.18
106,私立,一般大學,1002,輔仁大學,02122078,應用美術學系,學士班(日間),5,0,5,11,2,9,5.46
106,私立,一般大學,1002,輔仁大學,02125082,織品服裝學系,學士班(日間),15,3,12,8,2,6,2.23
106,私立,一般大學,1002,輔仁大學,02125082,織品服裝學系,碩士班(日間),1,0,1,1,1,0,3.03
106,私立,一般大學,1002,輔仁大學,02151034,音樂學系,學士班(日間),4,1,3,9,7,2,6.81
106,私立,一般大學,1002,輔仁大學,02151034,音樂學系,碩士班(日間),0,0,0,1,0,1,1.59
106,私立,一般大學,1002,輔仁大學,02211006,天主教研修學士學位學程,學士班(日間),0,0,0,1,1,0,1.89
106,私立,一般大學,1002,輔仁大學,02211019,宗教學系,學士班(日間),3,2,1,4,3,1,2.88
106,私立,一般大學,1002,輔仁大學,02211019,宗教學系,碩士班(日間),1,1,0,2,1,1,6.67
106,私立,一般大學,1002,輔仁大學,02211019,宗教學系,博士班,0,0,0,1,0,1,2.04
106,私立,一般大學,1002,輔仁大學,02221074,歷史學系,學士班(日間),10,8,2,31,28,3,7.95
106,私立,一般大學,1002,輔仁大學,02221074,歷史學系,碩士班(日間),0,0,0,3,1,2,6.98
106,私立,一般大學,1002,輔仁大學,02231037,哲學系,學士班(日間),0,0,0,23,19,4,4.89
106,私立,一般大學,1002,輔仁大學,02231037,哲學系,碩士班(日間),2,2,0,1,1,0,8.57
106,私立,一般大學,1002,輔仁大學,02231037,哲學系,博士班,0,0,0,1,1,0,2.08
106,私立,一般大學,1002,輔仁大學,02299060,跨文化研究所,碩士班(日間),3,0,3,0,0,0,2.59
106,私立,一般大學,1002,輔仁大學,02299060,跨文化研究所比較文學與跨文化研究博士班,博士班,1,0,1,0,0,0,1.67
106,私立,一般大學,1002,輔仁大學,02311009,日本語文學系,學士班(日間),4,1,3,6,2,4,1.97
106,私立,一般大學,1002,輔仁大學,02311009,日本語文學系,碩士班(日間),0,0,0,1,0,1,3.45
106,私立,一般大學,1002,輔仁大學,02311016,西班牙語文學系,學士班(日間),7,1,6,7,2,5,4.86
106,私立,一般大學,1002,輔仁大學,02311016,西班牙語文學系,碩士班(日間),1,0,1,0,0,0,4.17
106,私立,一般大學,1002,輔仁大學,02311021,法國語文學系,學士班(日間),2,1,1,6,2,4,2.91
106,私立,一般大學,1002,輔仁大學,02311033,英國語文學系,學士班(日間),4,2,2,8,4,4,4.15
106,私立,一般大學,1002,輔仁大學,02311057,義大利語文學系,學士班(日間),3,0,3,9,2,7,4.35
106,私立,一般大學,1002,輔仁大學,02311072,德語語文學系,學士班(日間),4,2,2,9,7,2,4.66
106,私立,一般大學,1002,輔仁大學,02322003,中國文學系,學士班(日間),2,2,0,24,10,14,5.18
106,私立,一般大學,1002,輔仁大學,02322003,中國文學系,碩士班(日間),0,0,0,3,2,1,6.52
106,私立,一般大學,1002,輔仁大學,03111055,經濟學系,學士班(日間),7,3,4,15,10,5,4.19
106,私立,一般大學,1002,輔仁大學,03131007,心理學系,學士班(日間),7,5,2,8,7,1,5.10
106,私立,一般大學,1002,輔仁大學,03131007,心理學系,碩士班(日間),2,1,1,2,1,1,3.88
106,私立,一般大學,1002,輔仁大學,03131081,臨床心理學系,學士班(日間),7,1,6,11,4,7,6.23
106,私立,一般大學,1002,輔仁大學,03131081,臨床心理學系,碩士班(日間),1,1,0,2,0,2,5.56
106,私立,一般大學,1002,輔仁大學,03141023,社會學系,學士班(日間),2,1,1,7,4,3,3.56
106,私立,一般大學,1002,輔仁大學,03211002,大眾傳播學研究所,碩士班(日間),2,2,0,1,0,1,3.66
106,私立,一般大學,1002,輔仁大學,03212053,新聞傳播學系,學士班(日間),7,0,7,8,6,2,5.12
106,私立,一般大學,1002,輔仁大學,03213070,影像傳播學系,學士班(日間),12,2,10,17,8,9,10.00
106,私立,一般大學,1002,輔仁大學,03221051,博物館學研究所,碩士班(日間),1,0,1,0,0,0,1.85
106,私立,一般大學,1002,輔仁大學,03222065,圖書資訊學系,學士班(日間),1,0,1,12,3,9,5.51
106,私立,一般大學,1002,輔仁大學,04111054,會計學系,學士班(日間),4,2,2,8,6,2,2.29
106,私立,一般大學,1002,輔仁大學,04121027,金融與國際企業學系,學士班(日間),13,8,5,14,11,3,5.10
106,私立,一般大學,1002,輔仁大學,04121027,金融與國際企業學系金融碩士班,碩士班(日間),1,1,0,0,0,0,1.85
106,私立,一般大學,1002,輔仁大學,04131015,企業管理學系,學士班(日間),15,8,7,9,6,3,3.20
106,私立,一般大學,1002,輔仁大學,04131015,企業管理學系管理學碩士班,碩士班(日間),1,1,0,0,0,0,1.67
106,私立,一般大學,1002,輔仁大學,04131044,國際經營管理碩士學位學程,碩士班(日間),1,0,1,1,1,0,6.25
106,私立,一般大學,1002,輔仁大學,04143069,廣告傳播學系,學士班(日間),5,0,5,7,2,5,4.48
106,私立,一般大學,1002,輔仁大學,04191040,商學研究所,博士班,1,1,0,0,0,0,1.59
106,私立,一般大學,1002,輔仁大學,04211020,法律學系,學士班(日間),1,0,1,4,4,0,0.80
106,私立,一般大學,1002,輔仁大學,04212038,財經法律學系,學士班(日間),1,0,1,0,0,0,0.38
106,私立,一般大學,1002,輔仁大學,05111011,生命科學系,學士班(日間),10,5,5,11,4,7,4.71
106,私立,一般大學,1002,輔仁大學,05191036,食品營養博士學位學程,博士班,1,1,0,0,0,0,3.33
106,私立,一般大學,1002,輔仁大學,05191080,營養科學系,學士班(日間),6,1,5,3,2,1,3.52
106,私立,一般大學,1002,輔仁大學,05191080,營養科學系,碩士班(日間),1,0,1,1,1,0,4.08
106,私立,一般大學,1002,輔仁大學,05311005,化學系,學士班(日間),0,0,0,2,2,0,0.44
106,私立,一般大學,1002,輔仁大學,05421049,統計資訊學系,學士班(日間),0,0,0,5,3,2,1.10
106,私立,一般大學,1002,輔仁大學,06131058,資訊工程學系,學士班(日間),1,1,0,5,5,0,1.24
106,私立,一般大學,1002,輔仁大學,06131059,資訊管理學系,學士班(日間),8,7,1,13,9,4,4.43
106,私立,一般大學,1002,輔仁大學,07141064,電機工程學系,學士班(日間),1,1,0,3,3,0,0.87
106,私立,一般大學,1002,輔仁大學,07211035,食品科學系,學士班(日間),6,2,4,3,2,1,3.53
106,私立,一般大學,1002,輔仁大學,07312052,景觀設計學系,學士班(日間),3,1,2,5,3,2,3.16
106,私立,一般大學,1002,輔仁大學,09121085,醫學系,學士班(日間),16,7,9,1,1,0,4.94
