,學年度,設立別 ,學校類別,學校代碼,學校名稱,系所名稱,教師總數,男,女,男,女,男,女,男,女,男,女,男,女,總計 ,男,女
,105,公立,技專校院,26,國立高雄第一科技大學,軍訓教官,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
,105,公立,技專校院,26,國立高雄第一科技大學,語言教學中心,2,0,2,0,0,0,0,0,0,0,2,0,0,2,0,2
,105,公立,技專校院,27,國立高雄應用科技大學,語文中心,7,1,6,0,0,0,2,0,3,1,1,0,0,7,1,6
,105,公立,技專校院,27,國立高雄應用科技大學,應用外語系,15,7,8,2,2,4,5,1,1,0,0,0,0,15,7,8
,105,公立,技專校院,27,國立高雄應用科技大學,文化創意產業系,11,10,1,3,0,6,1,1,0,0,0,0,0,11,10,1
,105,公立,技專校院,27,國立高雄應用科技大學,會計系,9,5,4,0,0,4,2,1,2,0,0,0,0,9,5,4
,105,公立,技專校院,27,國立高雄應用科技大學,企業管理系,11,8,3,2,0,5,1,1,2,0,0,0,0,11,8,3
,105,公立,技專校院,27,國立高雄應用科技大學,國際企業系,12,9,3,4,1,2,2,0,0,3,0,0,0,12,9,3
,105,公立,技專校院,27,國立高雄應用科技大學,金融系,11,6,5,1,2,2,3,3,0,0,0,0,0,11,6,5
,105,公立,技專校院,27,國立高雄應用科技大學,財富與稅務管理系,15,11,4,2,2,8,0,1,1,0,1,0,0,15,11,4
,105,公立,技專校院,27,國立高雄應用科技大學,人力資源發展系,11,5,6,0,1,2,4,2,1,1,0,0,0,11,5,6
,105,公立,技專校院,27,國立高雄應用科技大學,資訊管理系,15,10,5,2,1,7,1,1,2,0,1,0,0,15,10,5
,105,公立,技專校院,27,國立高雄應用科技大學,電機工程系,26,26,0,10,0,13,0,2,0,1,0,0,0,26,26,0
,105,公立,技專校院,27,國立高雄應用科技大學,電子工程系,27,26,1,12,1,7,0,6,0,0,0,1,0,26,25,1
,105,公立,技專校院,27,國立高雄應用科技大學,資訊工程系,9,7,2,2,0,2,1,3,1,0,0,0,0,9,7,2
,105,公立,技專校院,27,國立高雄應用科技大學,光電與通訊工程研究所,8,6,2,2,1,2,0,2,1,0,0,0,0,8,6,2
,105,公立,技專校院,27,國立高雄應用科技大學,機械工程系,30,30,0,16,0,10,0,4,0,0,0,0,0,30,30,0
,105,公立,技專校院,27,國立高雄應用科技大學,模具工程系,25,24,1,8,0,7,1,9,0,0,0,0,0,25,24,1
,105,公立,技專校院,27,國立高雄應用科技大學,土木工程系,22,20,2,9,0,8,2,2,0,1,0,0,0,22,20,2
,105,公立,技專校院,27,國立高雄應用科技大學,化學工程與材料工程系,24,23,1,12,0,7,0,4,0,0,1,0,0,24,23,1
,105,公立,技專校院,27,國立高雄應用科技大學,工業工程與管理系,13,10,3,4,0,3,2,2,1,1,0,0,0,13,10,3
,105,公立,技專校院,27,國立高雄應用科技大學,觀光管理系,9,9,0,4,0,2,0,3,0,0,0,0,0,9,9,0
,105,公立,技專校院,27,國立高雄應用科技大學,通識(教育)中心,8,7,1,0,0,3,0,3,1,1,0,0,0,8,7,1
,105,公立,技專校院,27,國立高雄應用科技大學,軍訓教官,8,5,3,0,0,0,0,0,0,0,0,5,3,0,0,0
,105,公立,技專校院,27,國立高雄應用科技大學,人力資源發展系,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
,105,公立,技專校院,27,國立高雄應用科技大學,土木工程系,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,105,公立,技專校院,27,國立高雄應用科技大學,化學工程與材料工程系,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,105,公立,技專校院,27,國立高雄應用科技大學,文化創意產業系,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
,105,公立,技專校院,27,國立高雄應用科技大學,企業管理系,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
,105,公立,技專校院,27,國立高雄應用科技大學,資訊管理系,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
,105,公立,技專校院,27,國立高雄應用科技大學,電子工程系,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
,105,公立,技專校院,27,國立高雄應用科技大學,電機工程系,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
,105,公立,技專校院,27,國立高雄應用科技大學,模具工程系,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,105,公立,技專校院,27,國立高雄應用科技大學,機械工程系,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
,105,公立,技專校院,27,國立高雄應用科技大學,體育教育中心,14,9,5,7,0,1,2,1,2,0,1,0,0,14,9,5
,105,公立,技專校院,33,國立虎尾科技大學,應用外語系,19,8,11,1,1,2,4,5,5,0,1,0,0,19,8,11
,105,公立,技專校院,33,國立虎尾科技大學,多媒體設計系,10,5,5,0,0,2,4,2,1,1,0,0,0,10,5,5
,105,公立,技專校院,33,國立虎尾科技大學,企業管理系,11,7,4,3,1,3,2,0,1,0,0,1,0,10,6,4
,105,公立,技專校院,33,國立虎尾科技大學,財務金融系,11,6,5,0,0,3,2,3,3,0,0,0,0,11,6,5
,105,公立,技專校院,33,國立虎尾科技大學,工業管理系,12,12,0,5,0,6,0,1,0,0,0,0,0,12,12,0
,105,公立,技專校院,33,國立虎尾科技大學,生物科技系,13,9,4,3,0,3,2,3,1,0,1,0,0,13,9,4
,105,公立,技專校院,33,國立虎尾科技大學,資訊管理系,12,9,3,3,1,2,2,4,0,0,0,0,0,12,9,3
,105,公立,技專校院,33,國立虎尾科技大學,電機工程系,22,22,0,5,0,10,0,7,0,0,0,0,0,22,22,0
,105,公立,技專校院,33,國立虎尾科技大學,電子工程系,16,16,0,5,0,7,0,4,0,0,0,0,0,16,16,0
,105,公立,技專校院,33,國立虎尾科技大學,光電工程系,18,17,1,12,0,4,1,1,0,0,0,0,0,18,17,1
,105,公立,技專校院,33,國立虎尾科技大學,資訊工程系,15,14,1,5,0,5,1,4,0,0,0,0,0,15,14,1
,105,公立,技專校院,33,國立虎尾科技大學,自動化工程系,15,15,0,8,0,5,0,2,0,0,0,0,0,15,15,0
,105,公立,技專校院,33,國立虎尾科技大學,動力機械工程系,17,17,0,5,0,9,0,2,0,1,0,0,0,17,17,0
,105,公立,技專校院,33,國立虎尾科技大學,車輛工程系,14,14,0,6,0,3,0,4,0,1,0,0,0,14,14,0
,105,公立,技專校院,33,國立虎尾科技大學,飛機工程系,25,25,0,10,0,9,0,4,0,1,0,1,0,24,24,0
,105,公立,技專校院,33,國立虎尾科技大學,機械設計工程系,18,17,1,7,0,6,1,4,0,0,0,0,0,18,17,1
,105,公立,技專校院,33,國立虎尾科技大學,機械與電腦輔助工程系,18,17,1,6,0,6,0,5,1,0,0,0,0,18,17,1
,105,公立,技專校院,33,國立虎尾科技大學,材料科學與工程系,15,12,3,4,0,5,2,3,1,0,0,0,0,15,12,3
,105,公立,技專校院,33,國立虎尾科技大學,休閒遊憩系,10,8,2,1,0,5,1,2,1,0,0,0,0,10,8,2
,105,公立,技專校院,33,國立虎尾科技大學,通識教育中心,24,11,13,0,2,5,5,4,4,2,2,0,0,24,11,13
,105,公立,技專校院,33,國立虎尾科技大學,語言教學中心,2,0,2,0,0,0,0,0,0,0,2,0,0,2,0,2
,105,公立,技專校院,33,國立虎尾科技大學,軍訓教官,4,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0
,105,公立,技專校院,33,國立虎尾科技大學,體育教育中心,9,5,4,0,0,1,3,2,0,2,1,0,0,9,5,4
,105,公立,技專校院,34,國立高雄海洋科技大學,供應鏈管理系,10,8,2,1,0,4,2,3,0,0,0,0,0,10,8,2
,105,公立,技專校院,34,國立高雄海洋科技大學,海洋事務與產業管理研究所,2,2,0,1,0,1,0,0,0,0,0,0,0,2,2,0
,105,公立,技專校院,34,國立高雄海洋科技大學,海洋生物技術系,9,6,3,1,1,5,2,0,0,0,0,0,0,9,6,3
,105,公立,技專校院,34,國立高雄海洋科技大學,資訊管理系,12,8,4,0,0,4,1,4,3,0,0,0,0,12,8,4
,105,公立,技專校院,34,國立高雄海洋科技大學,微電子工程系,12,11,1,2,0,6,0,3,1,0,0,0,0,12,11,1
,105,公立,技專校院,34,國立高雄海洋科技大學,電訊工程系,11,9,2,4,0,4,1,1,1,0,0,0,0,11,9,2
,105,公立,技專校院,34,國立高雄海洋科技大學,輪機工程系,24,23,1,8,0,6,1,6,0,3,0,0,0,24,23,1
,105,公立,技專校院,34,國立高雄海洋科技大學,造船及海洋工程系,15,13,2,3,0,8,0,1,2,1,0,0,0,15,13,2
,105,公立,技專校院,34,國立高雄海洋科技大學,海洋環境工程系,11,7,4,4,1,3,3,0,0,0,0,0,0,11,7,4
,105,公立,技專校院,34,國立高雄海洋科技大學,水產食品科學系,17,10,7,3,2,4,3,3,2,0,0,0,0,17,10,7
,105,公立,技專校院,34,國立高雄海洋科技大學,漁業生產與管理系,11,11,0,1,0,6,0,2,0,2,0,0,0,11,11,0
,105,公立,技專校院,34,國立高雄海洋科技大學,水產養殖系,16,10,6,4,1,4,2,2,1,0,2,0,0,16,10,6
,105,公立,技專校院,34,國立高雄海洋科技大學,海洋休閒管理系,9,7,2,0,0,6,2,1,0,0,0,0,0,9,7,2
,105,公立,技專校院,34,國立高雄海洋科技大學,航運管理系,13,10,3,6,0,2,2,1,1,1,0,0,0,13,10,3
,105,公立,技專校院,34,國立高雄海洋科技大學,航運技術系,17,16,1,2,0,8,0,4,1,1,0,1,0,16,15,1
,105,公立,技專校院,34,國立高雄海洋科技大學,海事資訊科技系,9,8,1,3,0,4,0,1,1,0,0,0,0,9,8,1
,105,公立,技專校院,34,國立高雄海洋科技大學,外語教育中心,8,0,8,0,0,0,4,0,1,0,3,0,0,8,0,8
,105,公立,技專校院,34,國立高雄海洋科技大學,基礎教育中心,15,6,9,1,1,2,2,3,2,0,4,0,0,15,6,9
,105,公立,技專校院,34,國立高雄海洋科技大學,體育教育中心,5,4,1,0,0,2,0,1,0,1,1,0,0,5,4,1
,105,公立,技專校院,34,國立高雄海洋科技大學,軍訓教官,8,6,2,0,0,0,0,0,0,0,0,6,2,0,0,0
,105,公立,技專校院,42,國立澎湖科技大學,應用外語系,10,4,6,0,0,0,2,3,3,1,1,0,0,10,4,6
,105,公立,技專校院,42,國立澎湖科技大學,行銷與物流管理系,9,8,1,2,0,2,0,4,0,0,1,0,0,9,8,1
,105,公立,技專校院,42,國立澎湖科技大學,資訊管理系,10,9,1,0,0,4,0,4,1,1,0,0,0,10,9,1
,105,公立,技專校院,42,國立澎湖科技大學,電機工程系,9,9,0,5,0,3,0,1,0,0,0,0,0,9,9,0
,105,公立,技專校院,42,國立澎湖科技大學,資訊工程系,7,6,1,3,0,1,1,2,0,0,0,0,0,7,6,1
,105,公立,技專校院,42,國立澎湖科技大學,電信工程系,6,5,1,2,0,3,1,0,0,0,0,0,0,6,5,1
,105,公立,技專校院,42,國立澎湖科技大學,食品科學系,10,7,3,1,2,5,1,1,0,0,0,0,0,10,7,3
,105,公立,技專校院,42,國立澎湖科技大學,水產養殖系,9,8,1,3,0,1,1,3,0,1,0,0,0,9,8,1
,105,公立,技專校院,42,國立澎湖科技大學,餐旅管理系,7,2,5,0,0,1,2,0,3,0,0,1,0,6,1,5
,105,公立,技專校院,42,國立澎湖科技大學,觀光休閒系,15,6,9,2,0,0,3,3,4,0,2,1,0,14,5,9
,105,公立,技專校院,42,國立澎湖科技大學,海洋遊憩系,7,7,0,1,0,2,0,3,0,0,0,1,0,6,6,0
,105,公立,技專校院,42,國立澎湖科技大學,航運管理系,7,4,3,1,0,2,2,0,1,1,0,0,0,7,4,3
,105,公立,技專校院,42,國立澎湖科技大學,通識(教育)中心,16,8,8,3,2,1,4,3,2,1,0,0,0,16,8,8
,105,公立,技專校院,42,國立澎湖科技大學,通識(教育)中心,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,105,公立,技專校院,43,國立勤益科技大學,應用英語(文)系,8,3,5,0,0,0,4,2,1,1,0,0,0,8,3,5
,105,公立,技專校院,43,國立勤益科技大學,企業管理(學)系,13,4,9,2,3,1,5,1,0,0,1,0,0,13,4,9
,105,公立,技專校院,43,國立勤益科技大學,流通(科技)管理系,12,9,3,4,1,2,1,3,1,0,0,0,0,12,9,3
,105,公立,技專校院,43,國立勤益科技大學,文化創意事業系,8,5,3,1,1,2,1,1,1,1,0,0,0,8,5,3
,105,公立,技專校院,43,國立勤益科技大學,資訊管理(學)系,15,12,3,4,1,6,0,1,2,1,0,0,0,15,12,3
,105,公立,技專校院,43,國立勤益科技大學,電機工程(學)系,24,22,2,6,0,13,2,3,0,0,0,0,0,24,22,2
,105,公立,技專校院,43,國立勤益科技大學,電子工程(學)系,24,22,2,6,1,9,0,5,0,2,1,0,0,24,22,2
,105,公立,技專校院,43,國立勤益科技大學,資訊工程系,15,15,0,4,0,8,0,2,0,1,0,0,0,15,15,0
,105,公立,技專校院,43,國立勤益科技大學,機械工程(學)系,32,31,1,7,0,17,1,4,0,3,0,0,0,32,31,1
,105,公立,技專校院,43,國立勤益科技大學,化工與材料工程系,20,15,5,8,2,4,1,2,1,1,1,0,0,20,15,5
,105,公立,技專校院,43,國立勤益科技大學,工業工程與(工程)管理系,28,20,8,12,2,6,5,2,1,0,0,0,0,28,20,8
,105,公立,技專校院,43,國立勤益科技大學,精密製造科技研究所博士班,7,6,1,5,1,0,0,1,0,0,0,0,0,7,6,1
,105,公立,技專校院,43,國立勤益科技大學,冷凍空調與能源系,17,16,1,4,0,8,0,2,0,2,1,0,0,17,16,1
,105,公立,技專校院,43,國立勤益科技大學,景觀系,9,5,4,2,0,1,3,2,1,0,0,0,0,9,5,4
,105,公立,技專校院,43,國立勤益科技大學,休閒產業管理系,8,7,1,1,1,4,0,2,0,0,0,0,0,8,7,1
,105,公立,技專校院,43,國立勤益科技大學,基礎通識教育中心,23,12,11,3,4,3,4,4,2,2,1,0,0,23,12,11
,105,公立,技專校院,43,國立勤益科技大學,軍訓室,7,5,2,0,0,0,0,0,0,0,0,5,2,0,0,0
,105,公立,技專校院,43,國立勤益科技大學,語言中心,6,2,4,0,0,0,1,0,1,2,2,0,0,6,2,4
,105,公立,技專校院,43,國立勤益科技大學,體育室,10,9,1,0,0,6,1,3,0,0,0,0,0,10,9,1
,105,公立,技專校院,46,國立臺北護理健康大學,醫護教育研究所,4,1,3,0,2,1,1,0,0,0,0,0,0,4,1,3
,105,公立,技專校院,46,國立臺北護理健康大學,生死與健康心理諮商系,8,3,5,1,3,1,0,1,2,0,0,0,0,8,3,5
,105,公立,技專校院,46,國立臺北護理健康大學,健康事業管理系,11,6,5,2,0,3,2,1,2,0,1,0,0,11,6,5
,105,公立,技專校院,46,國立臺北護理健康大學,資訊管理系,9,8,1,5,0,1,1,1,0,1,0,0,0,9,8,1
,105,公立,技專校院,46,國立臺北護理健康大學,語言治療與聽力學系,8,2,6,1,1,0,0,1,3,0,2,0,0,8,2,6
,105,公立,技專校院,46,國立臺北護理健康大學,護理系,65,4,61,2,13,1,14,1,13,0,2,0,19,46,4,42
,105,公立,技專校院,46,國立臺北護理健康大學,中西醫結合護理研究所,5,1,4,0,1,1,1,0,2,0,0,0,0,5,1,4
,105,公立,技專校院,46,國立臺北護理健康大學,長期照護系,8,4,4,1,0,2,1,1,1,0,2,0,0,8,4,4
,105,公立,技專校院,46,國立臺北護理健康大學,高齡健康照護系,7,1,6,0,1,0,0,1,0,0,5,0,0,7,1,6
,105,公立,技專校院,46,國立臺北護理健康大學,助產及婦女健康照護系,10,1,9,0,2,1,2,0,2,0,1,0,2,8,1,7
,105,公立,技專校院,46,國立臺北護理健康大學,嬰幼兒保育系,12,2,10,0,1,1,6,1,3,0,0,0,0,12,2,10
,105,公立,技專校院,46,國立臺北護理健康大學,運動保健系,8,4,4,1,1,2,1,1,0,0,2,0,0,8,4,4
,105,公立,技專校院,46,國立臺北護理健康大學,休閒產業與健康促進系,8,4,4,0,1,3,1,1,1,0,1,0,0,8,4,4
,105,公立,技專校院,46,國立臺北護理健康大學,通識(教育)中心,5,2,3,0,0,2,2,0,0,0,1,0,0,5,2,3
,105,公立,技專校院,46,國立臺北護理健康大學,軍訓教官,3,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0
,105,公立,技專校院,47,國立高雄餐旅大學,應用英語系,11,5,6,0,1,1,1,2,1,2,3,0,0,11,5,6
,105,公立,技專校院,47,國立高雄餐旅大學,應用日語系,7,3,4,0,0,2,3,1,1,0,0,0,0,7,3,4
,105,公立,技專校院,47,國立高雄餐旅大學,旅館管理系,11,8,3,1,0,2,1,2,1,1,1,2,0,9,6,3
,105,公立,技專校院,47,國立高雄餐旅大學,餐飲管理系,15,8,7,1,0,3,3,2,1,0,3,2,0,13,6,7
,105,公立,技專校院,47,國立高雄餐旅大學,中餐廚藝系,9,6,3,0,1,0,2,1,0,2,0,3,0,6,3,3
,105,公立,技專校院,47,國立高雄餐旅大學,西餐廚藝系,7,5,2,0,0,3,1,0,1,0,0,2,0,5,3,2
,105,公立,技專校院,47,國立高雄餐旅大學,烘焙管理系,8,7,1,1,0,3,0,0,1,0,0,3,0,5,4,1
,105,公立,技專校院,47,國立高雄餐旅大學,餐飲廚藝科,7,5,2,0,1,0,0,2,1,0,0,3,0,4,2,2
,105,公立,技專校院,47,國立高雄餐旅大學,國際廚藝學士學位學程,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,105,公立,技專校院,47,國立高雄餐旅大學,餐旅暨會展行銷管理系,7,6,1,0,0,3,1,0,0,1,0,2,0,5,4,1
,105,公立,技專校院,47,國立高雄餐旅大學,飲食文化暨餐飲創新研究所,5,2,3,0,1,2,2,0,0,0,0,0,0,5,2,3
,105,公立,技專校院,47,國立高雄餐旅大學,餐旅研究所,6,3,3,3,1,0,2,0,0,0,0,0,0,6,3,3
,105,公立,技專校院,47,國立高雄餐旅大學,觀光研究所,7,5,2,1,1,3,1,0,0,0,0,1,0,6,4,2
,105,公立,技專校院,47,國立高雄餐旅大學,休閒暨遊憩管理系,7,4,3,0,0,4,1,0,2,0,0,0,0,7,4,3
,105,公立,技專校院,47,國立高雄餐旅大學,旅運管理系,6,6,0,1,0,2,0,2,0,1,0,0,0,6,6,0
,105,公立,技專校院,47,國立高雄餐旅大學,航空暨運輸服務管理系,8,5,3,0,0,3,2,2,1,0,0,0,0,8,5,3
,105,公立,技專校院,47,國立高雄餐旅大學,通識教育中心,17,14,3,2,0,7,1,3,1,2,1,0,0,17,14,3
,105,公立,技專校院,47,國立高雄餐旅大學,通識教育中心,5,4,1,0,0,0,0,0,0,0,0,4,1,0,0,0
,105,公立,技專校院,47,國立高雄餐旅大學,師資培育中心,5,1,4,0,2,1,2,0,0,0,0,0,0,5,1,4
,105,公立,技專校院,50,國立臺中科技大學,應用中文系,12,1,11,0,2,0,7,1,1,0,1,0,0,12,1,11
,105,公立,技專校院,50,國立臺中科技大學,應用英語(文)系,21,6,15,0,0,1,8,4,3,1,4,0,0,21,6,15
,105,公立,技專校院,50,國立臺中科技大學,應用日語系,19,9,10,0,1,3,3,4,5,2,1,0,0,19,9,10
,105,公立,技專校院,50,國立臺中科技大學,多媒體設計系,10,8,2,2,0,4,1,2,1,0,0,0,0,10,8,2
,105,公立,技專校院,50,國立臺中科技大學,商業設計學系,17,8,9,2,1,3,3,3,3,0,2,0,0,17,8,9
,105,公立,技專校院,50,國立臺中科技大學,創意商品設計系,8,6,2,1,0,3,0,1,1,1,1,0,0,8,6,2
,105,公立,技專校院,50,國立臺中科技大學,室內設計學系,9,4,5,1,0,3,1,0,4,0,0,0,0,9,4,5
,105,公立,技專校院,50,國立臺中科技大學,會計資訊系,24,5,19,1,3,3,6,1,10,0,0,0,0,24,5,19
,105,公立,技專校院,50,國立臺中科技大學,企業管理系,19,11,8,0,0,5,5,5,3,1,0,0,0,19,11,8
,105,公立,技專校院,50,國立臺中科技大學,國際貿易與經營系,21,7,14,2,0,4,8,1,5,0,1,0,0,21,7,14
,105,公立,技專校院,50,國立臺中科技大學,財務金融系,16,8,8,2,1,5,3,1,4,0,0,0,0,16,8,8
,105,公立,技專校院,50,國立臺中科技大學,保險金融管理系,21,10,11,1,5,5,4,4,2,0,0,0,0,21,10,11
,105,公立,技專校院,50,國立臺中科技大學,財政稅務系,10,4,6,2,3,2,2,0,1,0,0,0,0,10,4,6
,105,公立,技專校院,50,國立臺中科技大學,流通(科技)管理系,11,9,2,3,2,4,0,1,0,1,0,0,0,11,9,2
,105,公立,技專校院,50,國立臺中科技大學,應用統計系,7,6,1,4,0,2,1,0,0,0,0,0,0,7,6,1
,105,公立,技專校院,50,國立臺中科技大學,資訊管理系,27,17,10,4,2,11,3,2,5,0,0,0,0,27,17,10
,105,公立,技專校院,50,國立臺中科技大學,資訊工程系,11,6,5,3,4,3,1,0,0,0,0,0,0,11,6,5
,105,公立,技專校院,50,國立臺中科技大學,護理系(科),40,1,39,0,4,1,3,0,6,0,6,0,20,20,1,19
,105,公立,技專校院,50,國立臺中科技大學,老人服務事業管理系(科),6,5,1,1,0,3,1,1,0,0,0,0,0,6,5,1
,105,公立,技專校院,50,國立臺中科技大學,休閒事(產)業經營系,10,5,5,1,2,2,1,2,2,0,0,0,0,10,5,5
,105,公立,技專校院,50,國立臺中科技大學,美容系(科),9,2,7,0,0,2,1,0,3,0,2,0,1,8,2,6
,105,公立,技專校院,50,國立臺中科技大學,通識教育中心,29,16,13,6,0,4,6,5,6,1,1,0,0,29,16,13
,105,公立,技專校院,50,國立臺中科技大學,軍訓教官,9,5,4,0,0,0,0,0,0,0,0,5,4,0,0,0
,105,公立,技專校院,50,國立臺中科技大學,軍訓教官,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
,105,公立,技專校院,50,國立臺中科技大學,語言中心,13,2,11,0,1,0,3,0,0,2,7,0,0,13,2,11
,105,公立,技專校院,50,國立臺中科技大學,應用日語系,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
,105,公立,技專校院,50,國立臺中科技大學,體育室,22,15,7,7,0,4,3,2,2,2,2,0,0,22,15,7
,105,公立,技專校院,51,國立臺北商業大學,應用外語系,17,4,13,0,1,2,7,2,1,0,4,0,0,17,4,13
,105,公立,技專校院,51,國立臺北商業大學,數位多媒體設計系,8,5,3,1,0,1,0,2,3,1,0,0,0,8,5,3
,105,公立,技專校院,51,國立臺北商業大學,會計資訊系,20,8,12,2,4,4,5,1,1,1,2,0,0,20,8,12
,105,公立,技專校院,51,國立臺北商業大學,企業管理系,20,14,6,3,0,9,5,0,0,2,1,0,0,20,14,6
,105,公立,技專校院,51,國立臺北商業大學,國際商務系,26,14,12,4,1,5,5,1,3,4,3,0,0,26,14,12
,105,公立,技專校院,51,國立臺北商業大學,財務金融系,20,10,10,2,1,6,3,1,2,1,4,0,0,20,10,10
,105,公立,技專校院,51,國立臺北商業大學,財政稅務系,14,6,8,1,1,5,2,0,1,0,4,0,0,14,6,8
,105,公立,技專校院,51,國立臺北商業大學,商業設計管理系,7,5,2,1,0,1,1,3,1,0,0,0,0,7,5,2
,105,公立,技專校院,51,國立臺北商業大學,商品創意經營系,8,5,3,1,0,0,2,4,0,0,1,0,0,8,5,3
,105,公立,技專校院,51,國立臺北商業大學,資訊管理系,17,10,7,2,0,7,2,1,0,0,5,0,0,17,10,7
,105,公立,技專校院,51,國立臺北商業大學,資訊與決策科學研究所,6,6,0,4,0,2,0,0,0,0,0,0,0,6,6,0
,105,公立,技專校院,51,國立臺北商業大學,通識教育中心,16,9,7,0,1,4,4,5,1,0,1,0,0,16,9,7
,105,公立,技專校院,51,國立臺北商業大學,軍訓教官,13,9,4,0,0,0,0,0,0,0,0,9,4,0,0,0
,105,公立,技專校院,51,國立臺北商業大學,軍訓教官,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
,105,公立,技專校院,51,國立臺北商業大學,通識教育中心,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
,105,公立,技專校院,51,國立臺北商業大學,體育室,11,6,5,2,1,1,2,0,2,2,0,1,0,10,5,5
,105,公立,技專校院,144,國立臺灣戲曲學院,戲曲音樂學系,4,3,1,0,0,1,1,0,0,1,0,1,0,3,2,1
,105,公立,技專校院,144,國立臺灣戲曲學院,歌仔戲學系,5,2,3,1,0,0,0,0,1,0,0,1,2,2,1,1
,105,公立,技專校院,144,國立臺灣戲曲學院,京劇學系,4,3,1,0,0,0,0,0,0,2,0,1,1,2,2,0
,105,公立,技專校院,144,國立臺灣戲曲學院,客家戲學系,4,1,3,0,0,0,0,0,2,0,0,1,1,2,0,2
,105,公立,技專校院,144,國立臺灣戲曲學院,劇場藝術學系,5,4,1,0,0,0,0,1,1,1,0,2,0,3,2,1
,105,公立,技專校院,144,國立臺灣戲曲學院,民俗技藝學系,4,0,4,0,0,0,2,0,2,0,0,0,0,4,0,4
,105,公立,技專校院,144,國立臺灣戲曲學院,通識教育中心,6,5,1,1,0,2,0,1,1,1,0,0,0,6,5,1
