學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,修讀輔系人次小計,修讀輔系人次男,修讀輔系人次女
109,1,私立,技專校院,1052,遠東科技大學,02122004,多媒體與遊戲發展管理系,學士班(日間),1,0,1
109,1,私立,技專校院,1052,遠東科技大學,04132011,行銷與流通管理系,學士班(日間),17,7,10
109,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,04131003,企業管理系,學士班(日間),1,0,1
109,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,04133007,醫務管理系,學士班(日間),1,0,1
109,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,06131012,資訊管理系,學士班(日間),1,1,0
109,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,07211019,食品科學系,學士班(日間),1,0,1
109,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,09211035,高齡福祉事業管理學士學位學程,學士班(日間),1,0,1
109,1,私立,技專校院,1054,景文科技大學,02112005,視覺傳達設計系,學士班(日間),5,1,4
109,1,私立,技專校院,1054,景文科技大學,02311001,應用外語系,學士班(日間),6,1,5
109,1,私立,技專校院,1054,景文科技大學,04121009,財務金融系,學士班(日間),1,0,1
109,1,私立,技專校院,1054,景文科技大學,04141008,國際貿易系,學士班(日間),1,1,0
109,1,私立,技專校院,1054,景文科技大學,04191029,會議展覽管理學士學位學程,學士班(日間),2,0,2
109,1,私立,技專校院,1054,景文科技大學,06131030,行動商務與多媒體應用系,學士班(日間),5,5,0
109,1,私立,技專校院,1054,景文科技大學,10131020,餐飲管理系,學士班(日間),1,1,0
109,1,私立,技專校院,1054,景文科技大學,10151023,旅遊管理系,學士班(日間),1,0,1
109,1,私立,技專校院,1055,中華醫事科技大學,10199028,寵物美容學士學位學程,學士班(日間),1,0,1
109,1,私立,技專校院,1056,東南科技大學,02152001,表演藝術系,學士班(日間),1,0,1
109,1,私立,技專校院,1056,東南科技大學,06131009,資訊科技系,學士班(日間),1,1,0
109,1,私立,技專校院,1056,東南科技大學,07141012,電子工程系,學士班(日間),1,1,0
109,1,私立,技專校院,1056,東南科技大學,10151042,觀光系,學士班(日間),1,1,0
109,1,私立,技專校院,1057,德明財經科技大學,04121008,財務金融系,學士班(日間),3,2,1
109,1,私立,技專校院,1057,德明財經科技大學,06131021,資訊管理系,學士班(日間),65,33,32
109,1,私立,一般大學,1058,明道學校財團法人明道大學,02299043,中華文化與傳播學系,學士班(日間),2,1,1
109,1,私立,一般大學,1058,明道學校財團法人明道大學,08111037,精緻農業學系,學士班(日間),1,0,1
109,1,私立,技專校院,1060,南開科技大學,02122003,文化創意與設計系,學士班(日間),2,1,1
109,1,私立,技專校院,1060,南開科技大學,04131004,企業管理系,學士班(日間),1,1,0
109,1,私立,技專校院,1060,南開科技大學,04143007,行銷與流通管理系,學士班(日間),1,1,0
109,1,私立,技專校院,1060,南開科技大學,04143007,行銷與流通管理系,學士班(進修),1,1,0
109,1,私立,技專校院,1060,南開科技大學,06132012,多媒體動畫應用系,學士班(日間),1,0,1
109,1,私立,技專校院,1060,南開科技大學,07141021,電機與資訊技術系,學士班(日間),2,2,0
109,1,私立,技專校院,1060,南開科技大學,07151018,自動化工程系,學士班(日間),2,2,0
109,1,私立,技專校院,1060,南開科技大學,07151023,機械工程系,學士班(日間),2,2,0
109,1,私立,技專校院,1060,南開科技大學,09211028,長期照顧與管理系,學士班(日間),1,0,1
109,1,私立,技專校院,1060,南開科技大學,10131030,餐飲管理系,學士班(日間),2,0,2
109,1,私立,技專校院,1060,南開科技大學,10131033,休閒事業管理系,學士班(日間),1,0,1
109,1,私立,技專校院,1061,中華學校財團法人中華科技大學,10131029,餐飲管理系,學士班(日間),1,0,1
109,1,私立,技專校院,1062,僑光科技大學,02122004,生活創意設計系,學士班(日間),1,1,0
109,1,私立,技專校院,1062,僑光科技大學,04121013,財務金融系,學士班(日間),2,0,2
109,1,私立,技專校院,1062,僑光科技大學,06131019,資訊科技系,學士班(日間),1,1,0
109,1,私立,技專校院,1062,僑光科技大學,10151026,觀光與休閒事業管理系,學士班(日間),2,1,1
109,1,私立,技專校院,1063,廣亞學校財團法人育達科技大學,02311005,應用日語系,學士班(日間),1,0,1
109,1,私立,技專校院,1063,廣亞學校財團法人育達科技大學,10151038,觀光休閒管理系,學士班(日間),2,0,2
109,1,私立,技專校院,1065,吳鳳科技大學,04199013,安全科技與管理系,學士班(日間),1,1,0
109,1,私立,技專校院,1065,吳鳳科技大學,10151025,觀光休閒管理系,學士班(日間),2,0,2
109,1,私立,技專校院,1066,環球學校財團法人環球科技大學,06131035,資訊與電子商務管理系,學士班(日間),2,0,2
109,1,私立,技專校院,1066,環球學校財團法人環球科技大學,10131029,觀光與餐飲旅館系,學士班(日間),2,0,2
109,1,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,01121002,幼兒教育學系,學士班(日間),1,0,1
109,1,私立,技專校院,1069,修平學校財團法人修平科技大學,04131030,企業經營管理系,學士班(日間),1,0,1
109,1,私立,技專校院,1070,長庚學校財團法人長庚科技大學,05191003,保健營養系,學士班(日間),1,1,0
109,1,私立,技專校院,1070,長庚學校財團法人長庚科技大學,09221008,幼兒保育系,學士班(日間),1,0,1
109,1,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,04132009,行銷與流通管理系,學士班(日間),1,1,0
109,1,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10131022,餐飲管理系,學士班(日間),1,1,0
109,1,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10152027,休閒事業系,學士班(日間),1,0,1
109,1,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,02122003,時尚造形設計系,學士班(日間),2,0,2
109,1,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,02123005,商業設計系,學士班(日間),1,0,1
109,1,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,02151032,流行音樂創作學士學位學程,學士班(日間),1,0,1
109,1,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,02152031,表演藝術系,學士班(日間),2,0,2
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,01131002,外語教學系,學士班(日間),18,9,9
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311007,英國語文系,學士班(日間),17,5,12
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311007,英國語文系,學士班(進修),3,1,2
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311008,雙外語跨領域國際專業人才菁英班(二技),學士班(日間),1,0,1
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311009,法國語文系,學士班(日間),16,1,15
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311009,法國語文系,學士班(進修),2,1,1
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311010,德國語文系,學士班(日間),3,0,3
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311010,德國語文系,學士班(進修),3,1,2
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311011,西班牙語文系,學士班(日間),6,1,5
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311011,西班牙語文系,學士班(進修),1,1,0
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311012,日本語文系,學士班(日間),6,1,5
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311012,日本語文系,學士班(進修),2,1,1
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02312013,翻譯系,學士班(日間),19,4,15
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02323004,應用華語文系,學士班(日間),8,0,8
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,03122016,國際事務系,學士班(日間),7,3,4
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,03191026,東南亞學系,學士班(日間),1,0,1
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,03211018,傳播藝術系,學士班(日間),9,0,9
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,04131020,國際企業管理系,學士班(日間),15,1,14
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,04131020,國際企業管理系,學士班(進修),1,0,1
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,06134024,數位內容應用與管理系,學士班(日間),8,2,6
109,1,私立,技專校院,1076,華夏學校財團法人華夏科技大學,02124003,室內設計系,學士班(日間),2,1,1
109,1,私立,技專校院,1076,華夏學校財團法人華夏科技大學,04131004,企業管理系,學士班(日間),2,0,2
109,1,私立,技專校院,1076,華夏學校財團法人華夏科技大學,04131004,企業管理系,學士班(進修),1,0,1
109,1,私立,技專校院,1076,華夏學校財團法人華夏科技大學,10121019,化妝品應用系,學士班(日間),1,0,1
109,1,私立,技專校院,1078,致理學校財團法人致理科技大學,02311010,應用英語系,學士班(日間),9,0,9
109,1,私立,技專校院,1078,致理學校財團法人致理科技大學,02311011,應用日語系,學士班(日間),3,0,3
109,1,私立,技專校院,1078,致理學校財團法人致理科技大學,02311011,應用日語系,學士班(進修),2,1,1
109,1,私立,技專校院,1078,致理學校財團法人致理科技大學,04121016,財務金融系,學士班(日間),2,1,1
109,1,私立,技專校院,1078,致理學校財團法人致理科技大學,04131014,企業管理系,學士班(日間),3,0,3
109,1,私立,技專校院,1078,致理學校財團法人致理科技大學,04132019,行銷與流通管理系,學士班(日間),2,0,2
109,1,私立,技專校院,1078,致理學校財團法人致理科技大學,04132019,行銷與流通管理系,學士班(進修),1,0,1
109,1,私立,技專校院,1078,致理學校財團法人致理科技大學,04141015,國際貿易系,學士班(日間),2,0,2
109,1,私立,技專校院,1078,致理學校財團法人致理科技大學,04199020,商務科技管理系,學士班(日間),5,1,4
109,1,私立,技專校院,1078,致理學校財團法人致理科技大學,06121021,資訊管理系,學士班(進修),1,0,1
109,1,私立,技專校院,1078,致理學校財團法人致理科技大學,06131021,資訊管理系,學士班(日間),2,1,1
109,1,私立,技專校院,1078,致理學校財團法人致理科技大學,10151018,休閒遊憩管理系,學士班(日間),1,0,1
109,1,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,04131006,企業管理系,學士班(日間),2,1,1
109,1,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,02152004,表演藝術系,學士班(日間),1,0,1
109,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,02122002,時尚造型設計管理系,學士班(日間),1,0,1
109,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,04121014,財務金融學系,學士班(日間),1,0,1
109,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,04199032,金融管理學院學士班,學士班(日間),1,1,0
109,1,私立,技專校院,1185,經國管理暨健康學院,10131025,餐旅廚藝管理系,學士班(日間),1,0,1
109,1,私立,技專校院,1188,大同技術學院,10131024,餐飲管理系,學士班(日間),1,0,1
109,1,公立,一般大學,3002,臺北市立大學,01111001,教育學系,學士班(日間),19,5,14
109,1,公立,一般大學,3002,臺北市立大學,01113029,特殊教育學系,學士班(日間),10,2,8
109,1,公立,一般大學,3002,臺北市立大學,01116036,學習與媒材設計學系,學士班(日間),4,3,1
109,1,公立,一般大學,3002,臺北市立大學,01121027,幼兒教育學系,學士班(日間),6,0,6
109,1,公立,一般大學,3002,臺北市立大學,01131017,英語教學系,學士班(日間),6,1,5
109,1,公立,一般大學,3002,臺北市立大學,02111040,視覺藝術學系,學士班(日間),2,0,2
109,1,公立,一般大學,3002,臺北市立大學,02151037,音樂學系,學士班(日間),4,1,3
109,1,公立,一般大學,3002,臺北市立大學,02221019,歷史與地理學系,學士班(日間),12,2,10
109,1,公立,一般大學,3002,臺北市立大學,02322043,中國語文學系,學士班(日間),6,0,6
109,1,公立,一般大學,3002,臺北市立大學,03131055,心理與諮商學系,學士班(日間),4,2,2
109,1,公立,一般大學,3002,臺北市立大學,04134056,社會暨公共事務學系,學士班(日間),1,0,1
109,1,公立,一般大學,3002,臺北市立大學,04199045,都會產業經營與行銷學系,學士班(日間),5,0,5
109,1,公立,一般大學,3002,臺北市立大學,05211023,地球環境暨生物資源學系,學士班(日間),5,3,2
109,1,公立,一般大學,3002,臺北市立大學,05411012,數學系,學士班(日間),1,0,1
109,1,公立,一般大學,3002,臺北市立大學,10141060,球類運動學系,學士班(日間),3,1,2
109,1,公立,一般大學,3002,臺北市立大學,10141063,水上運動學系,學士班(日間),1,1,0
109,1,公立,一般大學,3002,臺北市立大學,10152050,休閒運動管理學系,學士班(日間),2,0,2
109,2,公立,一般大學,0001,國立政治大學,01111001,教育學系,學士班(日間),128,30,98
109,2,公立,一般大學,0001,國立政治大學,02221020,歷史學系,學士班(日間),88,47,41
109,2,公立,一般大學,0001,國立政治大學,02222031,民族學系,學士班(日間),108,40,68
109,2,公立,一般大學,0001,國立政治大學,02231022,哲學系,學士班(日間),75,31,44
109,2,公立,一般大學,0001,國立政治大學,02311009,英國語文學系,學士班(日間),88,21,67
109,2,公立,一般大學,0001,國立政治大學,02311011,日本語文學系,學士班(日間),79,23,56
109,2,公立,一般大學,0001,國立政治大學,02311012,阿拉伯語文學系,學士班(日間),91,30,61
109,2,公立,一般大學,0001,國立政治大學,02311014,韓國語文學系,學士班(日間),76,8,68
109,2,公立,一般大學,0001,國立政治大學,02311015,土耳其語文學系,學士班(日間),78,16,62
