,學年度,設立別 ,學校類別,學校代碼,學校名稱,系所代碼,系所名稱,學制,僑生總計,男,女,港澳生總計,男,女
,101,公立,一般大學,21,國立暨南國際大學,520114,資訊工程學系,學士班(日間),10,10,0,6,6,0
,101,公立,一般大學,21,國立暨南國際大學,520114,資訊工程學系,碩士班(日間),1,1,0,1,1,0
,101,公立,一般大學,21,國立暨南國際大學,520301,土木工程學系,學士班(日間),0,0,0,3,3,0
,101,公立,一般大學,21,國立暨南國際大學,520509,應用材料與光電工程學系,學士班(日間),2,1,1,1,1,0
,101,公立,一般大學,21,國立暨南國際大學,760301,社會政策與社會工作學系,學士班(日間),4,3,1,10,4,6
,101,公立,一般大學,21,國立暨南國際大學,760301,社會政策與社會工作學系,碩士班(日間),1,1,0,1,0,1
,101,公立,一般大學,21,國立暨南國際大學,810102,餐旅管理學系,學士班(日間),14,6,8,0,0,0
,101,公立,一般大學,21,國立暨南國際大學,810230,休閒學與觀光管理學系,學士班(日間),15,5,10,10,6,4
,101,公立,一般大學,28,國立臺北藝術大學,140312,藝術與人文教育研究所,碩士班(日間),2,0,2,0,0,0
,101,公立,一般大學,28,國立臺北藝術大學,210101,美術學系,學士班(日間),8,4,4,10,1,9
,101,公立,一般大學,28,國立臺北藝術大學,210101,美術學系碩士班,碩士班(日間),2,1,1,2,1,1
,101,公立,一般大學,28,國立臺北藝術大學,210401,音樂學系,學士班(日間),3,2,1,0,0,0
,101,公立,一般大學,28,國立臺北藝術大學,210401,音樂學系碩士班,碩士班(日間),2,2,0,0,0,0
,101,公立,一般大學,28,國立臺北藝術大學,210408,傳統音樂學系,學士班(日間),1,1,0,0,0,0
,101,公立,一般大學,28,國立臺北藝術大學,210501,戲劇學系,學士班(日間),4,4,0,10,5,5
,101,公立,一般大學,28,國立臺北藝術大學,210506,劇場藝術創作研究所碩士班,碩士班(日間),0,0,0,1,1,0
,101,公立,一般大學,28,國立臺北藝術大學,210507,劇場設計學系,學士班(日間),2,1,1,5,2,3
,101,公立,一般大學,28,國立臺北藝術大學,210507,劇場設計學系碩士班,碩士班(日間),0,0,0,1,1,0
,101,公立,一般大學,28,國立臺北藝術大學,210511,舞蹈研究所碩士班,碩士班(日間),0,0,0,5,4,1
,101,公立,一般大學,28,國立臺北藝術大學,210602,電影創作學系,學士班(日間),2,0,2,4,2,2
,101,公立,一般大學,28,國立臺北藝術大學,210602,電影創作學系碩士班,碩士班(日間),3,3,0,5,4,1
,101,公立,一般大學,28,國立臺北藝術大學,210614,動畫學系,學士班(日間),1,1,0,0,0,0
,101,公立,一般大學,28,國立臺北藝術大學,210715,藝術跨域研究所,碩士班(日間),0,0,0,1,1,0
,101,公立,一般大學,28,國立臺北藝術大學,210903,新媒體藝術學系,學士班(日間),1,0,1,2,1,1
,101,公立,一般大學,28,國立臺北藝術大學,210903,新媒體藝術學系碩士班,碩士班(日間),1,0,1,1,1,0
,101,公立,一般大學,28,國立臺北藝術大學,211001,藝術行政與管理研究所碩士班,碩士班(日間),1,0,1,4,1,3
,101,公立,一般大學,29,國立臺灣藝術大學,140324,藝術與人文教學研究所,碩士班(日間),1,0,1,0,0,0
,101,公立,一般大學,29,國立臺灣藝術大學,210101,美術學系,學士班(日間),0,0,0,3,1,2
,101,公立,一般大學,29,國立臺灣藝術大學,210101,美術學系,碩士班(日間),0,0,0,1,0,1
,101,公立,一般大學,29,國立臺灣藝術大學,210104,書畫藝術學系,學士班(日間),2,0,2,0,0,0
,101,公立,一般大學,29,國立臺灣藝術大學,210104,書畫藝術學系,碩士班(日間),1,0,1,1,0,1
,101,公立,一般大學,29,國立臺灣藝術大學,210201,雕塑學系,學士班(日間),1,0,1,1,1,0
,101,公立,一般大學,29,國立臺灣藝術大學,210201,雕塑學系,碩士班(日間),1,1,0,0,0,0
,101,公立,一般大學,29,國立臺灣藝術大學,210302,工藝設計學系,學士班(日間),2,0,2,1,0,1
,101,公立,一般大學,29,國立臺灣藝術大學,210302,工藝設計學系,碩士班(日間),0,0,0,1,0,1
,101,公立,一般大學,29,國立臺灣藝術大學,210401,音樂學系,學士班(日間),6,1,5,3,1,2
,101,公立,一般大學,29,國立臺灣藝術大學,210401,音樂學系,碩士班(日間),1,0,1,0,0,0
,101,公立,一般大學,29,國立臺灣藝術大學,210402,中國音樂學系,學士班(日間),2,1,1,1,0,1
,101,公立,一般大學,29,國立臺灣藝術大學,210501,戲劇學系,學士班(日間),2,0,2,2,0,2
,101,公立,一般大學,29,國立臺灣藝術大學,210501,戲劇學系,碩士班(日間),2,0,2,0,0,0
,101,公立,一般大學,29,國立臺灣藝術大學,210511,舞蹈學系,學士班(日間),2,0,2,3,0,3
,101,公立,一般大學,29,國立臺灣藝術大學,210601,電影學系,學士班(日間),5,4,1,3,1,2
,101,公立,一般大學,29,國立臺灣藝術大學,210601,電影學系,碩士班(日間),2,0,2,0,0,0
,101,公立,一般大學,29,國立臺灣藝術大學,210902,多媒體動畫藝術學系,學士班(日間),1,1,0,1,0,1
,101,公立,一般大學,29,國立臺灣藝術大學,210902,多媒體動畫藝術學系,碩士班(日間),2,1,1,0,0,0
,101,公立,一般大學,29,國立臺灣藝術大學,230201,視覺傳達設計學系,學士班(日間),2,0,2,1,0,1
,101,公立,一般大學,29,國立臺灣藝術大學,230201,視覺傳達設計學系,碩士班(日間),1,0,1,1,0,1
,101,公立,一般大學,29,國立臺灣藝術大學,320301,廣播電視學系,學士班(日間),4,1,3,2,0,2
,101,公立,一般大學,29,國立臺灣藝術大學,320301,廣播電視學系,碩士班(日間),2,1,1,1,0,1
,101,公立,一般大學,29,國立臺灣藝術大學,320301,廣播電視學系應用媒體藝術碩士班,碩士班(日間),4,0,4,0,0,0
,101,公立,一般大學,29,國立臺灣藝術大學,320702,圖文傳播藝術學系,學士班(日間),7,2,5,0,0,0
,101,公立,一般大學,29,國立臺灣藝術大學,320702,圖文傳播藝術學系,碩士班(日間),1,1,0,0,0,0
,101,公立,一般大學,30,國立臺東大學,140101,教育系,學士班(日間),2,0,2,6,2,4
,101,公立,一般大學,30,國立臺東大學,140214,社會科教育學系,學士班(日間),1,1,0,0,0,0
,101,公立,一般大學,30,國立臺東大學,140315,體育系,學士班(日間),1,1,0,3,2,1
,101,公立,一般大學,30,國立臺東大學,140401,幼兒教育學系,學士班(日間),3,0,3,6,1,5
,101,公立,一般大學,30,國立臺東大學,140601,特殊教育學系,學士班(日間),0,0,0,6,1,5
,101,公立,一般大學,30,國立臺東大學,210105,美術產業學系,學士班(日間),1,0,1,1,0,1
,101,公立,一般大學,30,國立臺東大學,220204,華語系,學士班(日間),3,1,2,1,1,0
,101,公立,一般大學,30,國立臺東大學,220310,英美語文學系,學士班(日間),3,1,2,0,0,0
,101,公立,一般大學,30,國立臺東大學,449901,應用科學系,學士班(日間),0,0,0,1,1,0
,101,公立,一般大學,30,國立臺東大學,460101,數學系,學士班(日間),0,0,0,1,1,0
,101,公立,一般大學,30,國立臺東大學,480109,資訊管理系,學士班(日間),3,3,0,2,2,0
,101,公立,一般大學,30,國立臺東大學,520114,資訊工程系,學士班(日間),1,1,0,0,0,0
,101,公立,一般大學,30,國立臺東大學,810513,身心整合與運動休閒產業學系,學士班(日間),0,0,0,1,0,1
,101,公立,一般大學,31,國立宜蘭大學,220301,外國語文學系,學士班(日間),0,0,0,3,0,3
,101,公立,一般大學,31,國立宜蘭大學,349966,應用經濟與管理學系,學士班(日間),1,1,0,1,1,0
,101,公立,一般大學,31,國立宜蘭大學,520101,電機工程學系,學士班(日間),1,1,0,1,1,0
,101,公立,一般大學,31,國立宜蘭大學,520103,電子工程學系,學士班(日間),4,4,0,1,1,0
,101,公立,一般大學,31,國立宜蘭大學,520198,電資學院學士班,學士班(日間),1,0,1,0,0,0
,101,公立,一般大學,31,國立宜蘭大學,520226,機械與機電工程學系,學士班(日間),1,1,0,2,2,0
,101,公立,一般大學,31,國立宜蘭大學,520301,土木工程學系,學士班(日間),2,2,0,13,12,1
,101,公立,一般大學,31,國立宜蘭大學,520403,化學工程與材料工程學系,學士班(日間),2,1,1,3,2,1
,101,公立,一般大學,31,國立宜蘭大學,520901,環境工程學系,學士班(日間),0,0,0,5,3,2
,101,公立,一般大學,31,國立宜蘭大學,620207,生物技術與動物科學系,學士班(日間),1,0,1,13,10,3
,101,公立,一般大學,31,國立宜蘭大學,620301,園藝學系,學士班(日間),0,0,0,3,0,3
,101,公立,一般大學,31,國立宜蘭大學,620601,食品科學系,學士班(日間),4,2,2,4,1,3
,101,公立,一般大學,31,國立宜蘭大學,621001,森林暨自然資源學系,學士班(日間),0,0,0,5,2,3
,101,公立,一般大學,32,國立聯合大學,220102,台灣語文與傳播學系,學士班(日間),0,0,0,3,2,1
,101,公立,一般大學,32,國立聯合大學,220204,華語文學系,學士班(日間),10,1,9,1,0,1
,101,公立,一般大學,32,國立聯合大學,230303,工業設計學系,學士班(日間),5,2,3,8,3,5
,101,公立,一般大學,32,國立聯合大學,340303,經營管理學系,學士班(日間),3,2,1,3,0,3
,101,公立,一般大學,32,國立聯合大學,340501,財務金融學系,學士班(日間),2,0,2,0,0,0
,101,公立,一般大學,32,國立聯合大學,480109,資訊管理學系,學士班(日間),2,2,0,4,3,1
,101,公立,一般大學,32,國立聯合大學,520101,電機工程學系,學士班(日間),1,1,0,0,0,0
,101,公立,一般大學,32,國立聯合大學,520103,電子工程學系,學士班(日間),2,1,1,0,0,0
,101,公立,一般大學,32,國立聯合大學,520106,光電工程學系,學士班(日間),1,0,1,0,0,0
,101,公立,一般大學,32,國立聯合大學,520114,資訊工程學系,學士班(日間),5,4,1,1,1,0
,101,公立,一般大學,32,國立聯合大學,520201,機械工程學系,學士班(日間),1,1,0,4,4,0
,101,公立,一般大學,32,國立聯合大學,520310,土木與防災工程學系,學士班(日間),0,0,0,1,1,0
,101,公立,一般大學,32,國立聯合大學,520401,化學工程學系,學士班(日間),1,1,0,1,1,0
,101,公立,一般大學,32,國立聯合大學,520502,材料科學工程學系,學士班(日間),1,0,1,1,1,0
,101,公立,一般大學,32,國立聯合大學,580101,建築學系,學士班(日間),5,4,1,7,6,1
,101,公立,一般大學,35,國立臺南藝術大學,210405,應用音樂學系,學士班(日間),1,0,1,3,2,1
,101,公立,一般大學,35,國立臺南藝術大學,210603,音像紀錄與影像維護研究所,碩士班(日間),1,1,0,0,0,0
,101,公立,一般大學,35,國立臺南藝術大學,210606,造形藝術研究所,碩士班(日間),0,0,0,1,0,1
,101,公立,一般大學,35,國立臺南藝術大學,210703,藝術史學系,學士班(日間),0,0,0,1,0,1
,101,公立,一般大學,35,國立臺南藝術大學,210711,藝術創作理論博士班,博士班,1,1,0,0,0,0
,101,公立,一般大學,35,國立臺南藝術大學,210901,應用藝術研究所,碩士班(日間),1,0,1,0,0,0
,101,公立,一般大學,36,國立臺南大學,140101,教育學系,學士班(日間),1,0,1,3,1,2
,101,公立,一般大學,36,國立臺南大學,140101,教育學系教育經營與管理碩士班,碩士班(日間),1,1,0,0,0,0
,101,公立,一般大學,36,國立臺南大學,140101,教育學系課程與教學碩士班,碩士班(日間),1,1,0,0,0,0
,101,公立,一般大學,36,國立臺南大學,140315,體育學系,學士班(日間),0,0,0,2,2,0
,101,公立,一般大學,36,國立臺南大學,140401,幼兒教育學系,學士班(日間),3,0,3,1,0,1
,101,公立,一般大學,36,國立臺南大學,140601,特殊教育學系,學士班(日間),0,0,0,4,3,1
,101,公立,一般大學,36,國立臺南大學,140804,數位學習科技學系,學士班(日間),3,2,1,0,0,0
,101,公立,一般大學,36,國立臺南大學,210101,美術學系,學士班(日間),1,0,1,4,1,3
,101,公立,一般大學,36,國立臺南大學,210401,音樂學系,學士班(日間),2,0,2,0,0,0
,101,公立,一般大學,36,國立臺南大學,210510,戲劇創作與應用學系,學士班(日間),0,0,0,5,1,4
,101,公立,一般大學,36,國立臺南大學,220201,國語文學系,學士班(日間),4,2,2,3,0,3
,101,公立,一般大學,36,國立臺南大學,220308,英語學系,學士班(日間),1,0,1,1,1,0
,101,公立,一般大學,36,國立臺南大學,310507,諮商與輔導學系,碩士班(日間),1,1,0,0,0,0
,101,公立,一般大學,36,國立臺南大學,310713,文化與自然資源學系,學士班(日間),1,1,0,5,4,1
,101,公立,一般大學,36,國立臺南大學,310804,行政管理學系,學士班(日間),2,0,2,2,0,2
,101,公立,一般大學,36,國立臺南大學,340303,經營與管理學系,學士班(日間),5,2,3,3,2,1
,101,公立,一般大學,36,國立臺南大學,420206,生態科學與技術學系,學士班(日間),0,0,0,1,1,0
,101,公立,一般大學,36,國立臺南大學,420302,生物科技學系,學士班(日間),2,2,0,1,0,1
,101,公立,一般大學,36,國立臺南大學,420302,生物科技學系碩士班,碩士班(日間),1,0,1,0,0,0
,101,公立,一般大學,36,國立臺南大學,460102,應用數學系,學士班(日間),1,1,0,1,1,0
,101,公立,一般大學,36,國立臺南大學,520114,資訊工程學系,學士班(日間),1,1,0,1,1,0
,101,公立,一般大學,36,國立臺南大學,521310,綠色能源科技學系,學士班(日間),4,3,1,2,0,2
,101,公立,一般大學,37,國立臺北教育大學,140101,教育學系,學士班(日間),4,2,2,2,0,2
,101,公立,一般大學,37,國立臺北教育大學,140206,自然科學教育學系,學士班(日間),1,0,1,2,2,0
,101,公立,一般大學,37,國立臺北教育大學,140210,數學暨資訊教育學系數學組,學士班(日間),0,0,0,1,0,1
,101,公立,一般大學,37,國立臺北教育大學,140408,幼兒與家庭教育學系,學士班(日間),7,1,6,3,0,3
,101,公立,一般大學,37,國立臺北教育大學,140601,特殊教育學系,學士班(日間),2,0,2,0,0,0
,101,公立,一般大學,37,國立臺北教育大學,140601,特殊教育學系早期療育碩士班,碩士班(日間),1,0,1,1,0,1
,101,公立,一般大學,37,國立臺北教育大學,140601,特殊教育學系碩士班,碩士班(日間),1,0,1,0,0,0
,101,公立,一般大學,37,國立臺北教育大學,210401,音樂學系,學士班(日間),1,0,1,2,0,2
,101,公立,一般大學,37,國立臺北教育大學,210906,藝術與造形設計學系藝術組,學士班(日間),4,1,3,5,1,4
,101,公立,一般大學,37,國立臺北教育大學,210908,文化創意產業經營學系,學士班(日間),2,1,1,1,0,1
,101,公立,一般大學,37,國立臺北教育大學,220401,語文與創作學系文學創作組,學士班(日間),2,1,1,1,1,0
,101,公立,一般大學,37,國立臺北教育大學,220401,語文與創作學系語文師資組,學士班(日間),0,0,0,2,0,2
,101,公立,一般大學,37,國立臺北教育大學,220401,語文與創作學系華語文教學碩士班,碩士班(日間),2,0,2,0,0,0
,101,公立,一般大學,37,國立臺北教育大學,310509,心理與諮商學系,學士班(日間),3,2,1,0,0,0
,101,公立,一般大學,37,國立臺北教育大學,310509,心理與諮商學系碩士班,碩士班(日間),1,0,1,0,0,0
,101,公立,一般大學,37,國立臺北教育大學,310732,社會與區域發展學系,學士班(日間),3,1,2,2,1,1
,101,公立,一般大學,38,國立新竹教育大學,140101,教育學系,學士班(日間),2,0,2,1,1,0
,101,公立,一般大學,38,國立新竹教育大學,140108,教育心理與諮商學系,學士班(日間),3,0,3,2,0,2
,101,公立,一般大學,38,國立新竹教育大學,140108,教育心理與諮商學系碩士班,碩士班(日間),2,0,2,1,0,1
,101,公立,一般大學,38,國立新竹教育大學,140212,英語教學系,學士班(日間),2,0,2,0,0,0
,101,公立,一般大學,38,國立新竹教育大學,140315,體育學系,學士班(日間),0,0,0,2,2,0
,101,公立,一般大學,38,國立新竹教育大學,140401,幼兒教育學系,學士班(日間),5,0,5,3,1,2
,101,公立,一般大學,38,國立新竹教育大學,140601,特殊教育學系,學士班(日間),1,0,1,6,1,5
,101,公立,一般大學,38,國立新竹教育大學,220201,中國語文學系,學士班(日間),2,1,1,1,0,1
