學年度,設立別,學校類別,學校統計處代碼,學校名稱,學院名稱,系所代碼,系所名稱,學制班別,學籍分組,畢業總人數,畢業生修讀學術倫理教育課程人數,學位論文不公開件數,學位論文考試委員人次-符合各學位考試委員職級之教師或院士,學位論文考試委員人次-有博士學位且學術有成就,學位論文考試委員人次-屬稀少或特殊性考試委員
109,公立,一般大學,0037,國立臺北教育大學,教育學院,01113003,特殊教育學系,碩士班(日間),-,10,3,0,30,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,01113003,特殊教育學系,碩士在職專班,-,19,17,0,57,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,01113003,特殊教育學系早期療育碩士班,碩士班(日間),-,3,3,0,9,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,01114044,教育經營與管理學系文教法律碩士班,碩士班(日間),-,11,5,0,33,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,01114044,教育經營與管理學系校務經營碩士在職專班,碩士在職專班,-,10,10,0,30,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,01114044,教育經營與管理學系教育政策與管理博士班,博士班,-,7,0,0,38,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,01114044,教育經營與管理學系教育政策與管理碩士班,碩士班(日間),-,15,10,0,45,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,01114044,教育經營與管理學系教育領導與管理碩士在職專班,碩士在職專班,-,7,7,0,21,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,01114044,教育經營與管理學系學校行政碩士學位班,碩士在職專班,-,1,0,0,3,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,01115020,課程與教學傳播科技研究所,博士班,-,2,0,0,10,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,01115020,課程與教學傳播科技研究所教育傳播與科技碩士在職專班,碩士在職專班,-,8,6,0,24,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,01115020,課程與教學傳播科技研究所教育傳播與科技碩士班,碩士班(日間),-,5,4,0,15,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,01115020,課程與教學傳播科技研究所教學碩士學位班(夜間班),碩士在職專班,-,3,0,0,9,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,01115020,課程與教學傳播科技研究所課程與教學碩士在職專班,碩士在職專班,-,12,10,0,36,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,01115020,課程與教學傳播科技研究所課程與教學碩士班,碩士班(日間),-,10,7,0,28,2,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,01121035,幼兒與家庭教育學系,碩士班(日間),-,4,0,0,12,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,01121035,幼兒與家庭教育學系,碩士在職專班,-,3,0,0,9,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,03131007,心理與諮商學系,碩士班(日間),-,31,3,0,93,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,03143005,社會與區域發展學系,碩士班(日間),-,4,3,0,12,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,03191005,社會與區域發展學系多元文化與發展碩士在職專班,碩士在職專班,-,13,11,0,39,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,03191005,社會與區域發展學系社會學習領域教學碩士學位班,碩士在職專班,-,3,0,0,9,0,0
109,公立,一般大學,0037,國立臺北教育大學,教育學院,03191005,社會與區域發展學系社會學習領域碩士在職專班,碩士在職專班,-,6,6,0,18,0,0
109,公立,一般大學,0037,國立臺北教育大學,理學院,01131038,數學暨資訊教育學系,碩士班(日間),-,10,7,0,33,0,0
109,公立,一般大學,0037,國立臺北教育大學,理學院,01131038,數學暨資訊教育學系,碩士在職專班,-,12,11,0,36,0,0
109,公立,一般大學,0037,國立臺北教育大學,理學院,01141002,體育學系,碩士班(日間),-,11,3,0,33,0,0
109,公立,一般大學,0037,國立臺北教育大學,理學院,01141002,體育學系,碩士在職專班,-,15,15,0,45,0,0
109,公立,一般大學,0037,國立臺北教育大學,理學院,01141040,自然科學教育學系,博士班,-,4,0,0,22,0,0
109,公立,一般大學,0037,國立臺北教育大學,理學院,01141040,自然科學教育學系科學探究與實作碩士在職專班,碩士在職專班,-,9,7,0,27,0,0
109,公立,一般大學,0037,國立臺北教育大學,理學院,02122011,數位科技設計學系玩具與遊戲設計碩士在職專班,碩士在職專班,-,23,23,0,69,0,0
109,公立,一般大學,0037,國立臺北教育大學,理學院,02122011,數位科技設計學系玩具與遊戲設計碩士班,碩士班(日間),-,20,18,0,73,0,0
109,公立,一般大學,0037,國立臺北教育大學,理學院,05399040,自然科學教育學系,碩士班(日間),-,2,2,0,6,0,0
109,公立,一般大學,0037,國立臺北教育大學,理學院,05399040,自然科學教育學系,碩士班(日間),科學教育組,5,0,0,15,0,0
109,公立,一般大學,0037,國立臺北教育大學,理學院,05399040,自然科學教育學系,碩士班(日間),應用科學組,2,0,0,6,1,0
109,公立,一般大學,0037,國立臺北教育大學,理學院,06131004,資訊科學系,碩士班(日間),-,18,16,0,55,0,0
109,公立,一般大學,0037,國立臺北教育大學,理學院,06131004,資訊科學系,碩士在職專班,-,14,14,0,52,0,0
109,公立,一般大學,0039,國立臺中教育大學,人文學院,01131006,語文教育學系,碩士班(日間),-,3,3,0,9,0,0
109,公立,一般大學,0039,國立臺中教育大學,人文學院,01131006,語文教育學系,碩士在職專班,-,6,6,0,18,0,0
109,公立,一般大學,0039,國立臺中教育大學,人文學院,01131006,語文教育學系,博士班,-,3,0,0,15,0,0
109,公立,一般大學,0039,國立臺中教育大學,人文學院,01131006,語文教育學系華語文教學碩士班,碩士班(日間),-,4,4,0,12,0,0
109,公立,一般大學,0039,國立臺中教育大學,人文學院,01131032,英語學系,碩士班(日間),-,1,1,0,3,0,0
109,公立,一般大學,0039,國立臺中教育大學,人文學院,02131029,美術學系,碩士班(日間),-,7,4,0,21,0,0
109,公立,一般大學,0039,國立臺中教育大學,人文學院,02131029,美術學系,碩士在職專班,-,14,12,0,42,0,0
109,公立,一般大學,0039,國立臺中教育大學,人文學院,02151030,音樂學系,碩士班(日間),-,9,9,0,29,0,0
109,公立,一般大學,0039,國立臺中教育大學,人文學院,02321031,臺灣語文學系,碩士班(日間),-,1,1,0,3,0,0
109,公立,一般大學,0039,國立臺中教育大學,人文學院,03131035,諮商與應用心理學系,碩士班(日間),-,11,9,0,35,0,0
109,公立,一般大學,0039,國立臺中教育大學,人文學院,03131035,諮商與應用心理學系,碩士在職專班,-,11,11,0,33,0,0
109,公立,一般大學,0039,國立臺中教育大學,人文學院,03191037,區域與社會發展學系,碩士班(日間),-,3,2,0,9,0,0
109,公立,一般大學,0039,國立臺中教育大學,人文學院,03191037,區域與社會發展學系,碩士在職專班,-,10,8,0,30,0,0
109,公立,一般大學,0039,國立臺中教育大學,教育學院,01111001,教育學系,碩士班(日間),-,3,2,0,9,0,0
109,公立,一般大學,0039,國立臺中教育大學,教育學院,01111001,教育學系,博士班,-,5,2,0,27,0,0
109,公立,一般大學,0039,國立臺中教育大學,教育學院,01111001,教育學系教育行政與管理碩士在職專班,碩士在職專班,-,10,9,0,30,0,0
109,公立,一般大學,0039,國立臺中教育大學,教育學院,01111001,教育學系課程與教學碩士在職專班,碩士在職專班,-,9,8,0,27,0,0
109,公立,一般大學,0039,國立臺中教育大學,教育學院,01111001,教育學系課程與教學碩士班,碩士班(日間),-,8,4,0,24,0,0
109,公立,一般大學,0039,國立臺中教育大學,教育學院,01111005,教師專業碩士學位學程,碩士班(日間),-,8,8,0,25,0,0
109,公立,一般大學,0039,國立臺中教育大學,教育學院,01113022,特殊教育學系,碩士班(日間),-,8,8,0,24,0,0
109,公立,一般大學,0039,國立臺中教育大學,教育學院,01113022,特殊教育學系,碩士在職專班,-,19,19,0,57,0,0
109,公立,一般大學,0039,國立臺中教育大學,教育學院,01117028,教育資訊與測驗統計研究所,碩士班(日間),-,9,9,0,24,10,0
109,公立,一般大學,0039,國立臺中教育大學,教育學院,01117028,教育資訊與測驗統計研究所,碩士在職專班,-,9,9,0,24,3,0
109,公立,一般大學,0039,國立臺中教育大學,教育學院,01117028,教育資訊與測驗統計研究所,博士班,-,1,1,0,5,0,0
109,公立,一般大學,0039,國立臺中教育大學,教育學院,01121021,幼兒教育學系,碩士班(日間),-,8,8,0,24,0,0
109,公立,一般大學,0039,國立臺中教育大學,教育學院,01121021,幼兒教育學系,碩士在職專班,-,11,10,0,33,0,0
109,公立,一般大學,0039,國立臺中教育大學,教育學院,01121021,幼兒教育學系早期療育碩士在職專班,碩士在職專班,-,12,8,0,36,0,0
109,公立,一般大學,0039,國立臺中教育大學,教育學院,01121021,幼兒教育學系早期療育碩士班,碩士班(日間),-,8,8,0,24,0,0
109,公立,一般大學,0039,國立臺中教育大學,教育學院,01131019,體育學系,碩士班(日間),-,7,7,0,22,0,0
109,公立,一般大學,0039,國立臺中教育大學,教育學院,01131019,體育學系,碩士在職專班,-,13,11,0,39,0,0
109,公立,一般大學,0039,國立臺中教育大學,理學院,01131008,科學教育與應用學系,碩士班(日間),-,3,3,0,9,2,0
109,公立,一般大學,0039,國立臺中教育大學,理學院,01131008,科學教育與應用學系,碩士在職專班,-,9,8,0,27,0,0
109,公立,一般大學,0039,國立臺中教育大學,理學院,01131008,科學教育與應用學系環境教育及管理碩士在職專班,碩士在職專班,-,4,4,0,14,0,0
109,公立,一般大學,0039,國立臺中教育大學,理學院,01131008,科學教育與應用學系環境教育及管理碩士班,碩士班(日間),-,6,6,0,19,0,0
109,公立,一般大學,0039,國立臺中教育大學,理學院,01131011,數學教育學系,碩士班(日間),-,10,10,0,36,0,0
109,公立,一般大學,0039,國立臺中教育大學,理學院,01131011,數學教育學系,碩士在職專班,-,15,14,0,53,0,0
109,公立,一般大學,0039,國立臺中教育大學,理學院,06131042,資訊工程學系,碩士班(日間),-,16,16,0,67,0,0
109,公立,一般大學,0039,國立臺中教育大學,理學院,06133041,數位內容科技學系,碩士班(日間),-,5,5,0,13,2,0
109,公立,一般大學,0039,國立臺中教育大學,理學院,06133041,數位內容科技學系,碩士在職專班,-,10,8,0,34,1,0
109,公立,一般大學,0039,國立臺中教育大學,管理學院,01114025,高等教育經營管理碩士學位學程,碩士班(日間),-,3,3,0,9,0,0
109,公立,一般大學,0039,國立臺中教育大學,管理學院,04131034,文化創意產業設計與營運學系事業經營管理碩士班,碩士班(日間),-,13,12,0,65,0,0
109,公立,一般大學,0039,國立臺中教育大學,管理學院,04131040,管理學院國際經營管理碩士在職專班,碩士在職專班,-,9,9,0,29,0,0
109,公立,一般大學,0039,國立臺中教育大學,管理學院,04131040,管理學院國際經營管理碩士學位學程,碩士班(日間),-,6,6,0,18,0,0
109,公立,一般大學,0039,國立臺中教育大學,管理學院,10151045,永續觀光暨遊憩管理碩士學位學程,碩士班(日間),-,9,9,0,29,0,0
109,公立,技專校院,0042,國立澎湖科技大學,人文暨管理學院,04132002,行銷與物流管理系服務業經營管理碩士班,碩士班(日間),-,5,0,0,19,0,0
109,公立,技專校院,0042,國立澎湖科技大學,人文暨管理學院,04132002,行銷與物流管理系服務業經營管理碩士班,碩士在職專班,-,10,0,0,35,0,0
109,公立,技專校院,0042,國立澎湖科技大學,海洋資源暨工程學院,07141005,電機工程系電資碩士班,碩士班(日間),-,2,2,0,5,1,0
109,公立,技專校院,0042,國立澎湖科技大學,海洋資源暨工程學院,07211011,食品科學系,碩士班(日間),-,4,4,0,12,0,0
109,公立,技專校院,0042,國立澎湖科技大學,海洋資源暨工程學院,08312012,水產養殖系水產資源與養殖碩士班,碩士班(日間),-,1,0,0,4,0,0
109,公立,技專校院,0042,國立澎湖科技大學,觀光休閒學院,10151016,觀光休閒系,碩士班(日間),-,7,7,0,11,10,0
109,公立,技專校院,0042,國立澎湖科技大學,觀光休閒學院,10151016,觀光休閒系,碩士在職專班,-,4,4,0,8,4,0
109,公立,技專校院,0043,國立勤益科技大學,人文創意學院,02299005,文化創意事業系碩士班,碩士班(日間),-,4,4,0,12,0,0
109,公立,技專校院,0043,國立勤益科技大學,人文創意學院,07312029,景觀系碩士班,碩士班(日間),-,3,3,0,10,0,0
109,公立,技專校院,0043,國立勤益科技大學,工程學院,07111020,化工與材料工程系碩士在職專班,碩士在職專班,-,3,0,0,7,2,0
109,公立,技專校院,0043,國立勤益科技大學,工程學院,07111020,化工與材料工程系碩士班,碩士班(日間),-,14,14,0,37,6,0
109,公立,技專校院,0043,國立勤益科技大學,工程學院,07132026,冷凍空調與能源系碩士在職專班,碩士在職專班,-,13,0,0,39,6,0
109,公立,技專校院,0043,國立勤益科技大學,工程學院,07132026,冷凍空調與能源系碩士班,碩士班(日間),-,31,31,0,76,17,0
109,公立,技專校院,0043,國立勤益科技大學,工程學院,07151016,機械工程系_精密機械產業碩士專班,碩士班(日間),-,3,0,0,9,0,0
109,公立,技專校院,0043,國立勤益科技大學,工程學院,07151016,機械工程系碩士在職專班,碩士在職專班,-,12,0,0,32,4,2
109,公立,技專校院,0043,國立勤益科技大學,工程學院,07151016,機械工程系碩士班,碩士班(日間),-,29,28,2,101,11,0
109,公立,技專校院,0043,國立勤益科技大學,工程學院,07194024,精密製造科技研究所,博士班,-,4,0,0,21,0,0
109,公立,技專校院,0043,國立勤益科技大學,電資學院,06131013,資訊工程系_電資研發產業碩士專班,碩士班(日間),-,21,0,0,77,0,0
109,公立,技專校院,0043,國立勤益科技大學,電資學院,06131013,資訊工程系碩士在職專班,碩士在職專班,-,12,0,0,48,0,0
109,公立,技專校院,0043,國立勤益科技大學,電資學院,06131013,資訊工程系碩士班,碩士班(日間),-,17,17,0,76,1,0
109,公立,技專校院,0043,國立勤益科技大學,電資學院,07141011,電機工程系碩士在職專班,碩士在職專班,-,1,0,0,4,1,0
109,公立,技專校院,0043,國立勤益科技大學,電資學院,07141011,電機工程系碩士班,碩士班(日間),-,26,26,0,93,0,0
109,公立,技專校院,0043,國立勤益科技大學,電資學院,07141012,電子工程系碩士在職專班,碩士在職專班,-,10,0,0,42,0,0
109,公立,技專校院,0043,國立勤益科技大學,電資學院,07141012,電子工程系碩士班,碩士班(日間),-,28,28,0,99,3,0
109,公立,技專校院,0043,國立勤益科技大學,管理學院,04131002,企業管理系碩士在職專班,碩士在職專班,-,16,0,0,49,0,0
109,公立,技專校院,0043,國立勤益科技大學,管理學院,04131002,企業管理系碩士班,碩士班(日間),-,12,12,0,36,0,0
109,公立,技專校院,0043,國立勤益科技大學,管理學院,04132003,流通管理系碩士在職專班,碩士在職專班,-,15,0,0,51,0,0
109,公立,技專校院,0043,國立勤益科技大學,管理學院,04132003,流通管理系碩士班,碩士班(日間),-,5,5,0,15,0,0
109,公立,技專校院,0043,國立勤益科技大學,管理學院,06131010,資訊管理系_研發管理與資訊應用產業碩士專班,碩士班(日間),-,28,0,0,110,0,0
