學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別[日間],專業必修實際開設學分數,專業選修實際開設學分數
105,2,私立,技專校院,1041,明志科技大學,07141011,電子工程系,四技(日),52,53
105,2,私立,技專校院,1041,明志科技大學,07151014,機械工程系,四技(日),82,62
105,2,私立,技專校院,1041,明志科技大學,07191024,工業工程與管理系,四技(日),54,42
105,2,私立,技專校院,1042,高苑科技大學,,商業暨管理學院,四技(日),0,9
105,2,私立,技專校院,1042,高苑科技大學,,資訊學院,四技(日),8,0
105,2,私立,技專校院,1042,高苑科技大學,,機電學院,四技(日),12,0
105,2,私立,技專校院,1042,高苑科技大學,02122002,文化創意設計與數位整合學位學程,四技(日),26,20
105,2,私立,技專校院,1042,高苑科技大學,02122003,多媒體動畫遊戲學位學程,四技(日),28,29
105,2,私立,技專校院,1042,高苑科技大學,02311001,應用外語系,四技(日),74,142
105,2,私立,技專校院,1042,高苑科技大學,03214004,資訊傳播系,四技(日),64,70
105,2,私立,技專校院,1042,高苑科技大學,04131006,企業管理系,四技(日),19,51
105,2,私立,技專校院,1042,高苑科技大學,04132011,行銷與流通管理系,四技(日),24,163
105,2,私立,技專校院,1042,高苑科技大學,04141009,國際商務系,四技(日),9,20
105,2,私立,技專校院,1042,高苑科技大學,05299034,綠環境設計學位學程,四技(日),20,34
105,2,私立,技專校院,1042,高苑科技大學,06131014,資訊管理系,四技(日),35,84
105,2,私立,技專校院,1042,高苑科技大學,06134015,資訊科技應用系,四技(日),43,49
105,2,私立,技專校院,1042,高苑科技大學,06134017,行動多媒體設計學位學程,四技(日),28,33
105,2,私立,技專校院,1042,高苑科技大學,07132031,綠色能源應用系,四技(日),41,26
105,2,私立,技專校院,1042,高苑科技大學,07141018,電機工程系,四技(日),44,111
105,2,私立,技專校院,1042,高苑科技大學,07141019,電子工程系,四技(日),87,242
105,2,私立,技專校院,1042,高苑科技大學,07151022,機械與自動化工程系,四技(日),121,63
105,2,私立,技專校院,1042,高苑科技大學,07311033,建築系,四技(日),55,44
105,2,私立,技專校院,1042,高苑科技大學,07321024,土木工程系,四技(日),69,110
105,2,私立,技專校院,1042,高苑科技大學,09211036,銀髮事業暨社會工作學士學位學程,四技(日),31,24
105,2,私立,技專校院,1042,高苑科技大學,10121005,香妝與養生保健學位學程,四技(日),30,38
105,2,私立,技專校院,1042,高苑科技大學,10121040,化妝品應用系,四技(日),30,24
105,2,私立,技專校院,1042,高苑科技大學,10151037,觀光事業管理系,四技(日),38,84
105,2,私立,技專校院,1042,高苑科技大學,10152039,休閒運動管理系,四技(日),62,56
105,2,私立,技專校院,1043,大仁科技大學,02112003,數位多媒體設計系,四技(日),39,37
105,2,私立,技專校院,1043,大仁科技大學,02311001,應用外語系,四技(日),64,18
105,2,私立,技專校院,1043,大仁科技大學,04132005,行銷與流通管理系,四技(日),24,37
105,2,私立,技專校院,1043,大仁科技大學,04191004,電子商務創新應用學士學位學程,四技(日),3,0
105,2,私立,技專校院,1043,大仁科技大學,05121007,生物科技系,四技(日),31,20
105,2,私立,技專校院,1043,大仁科技大學,06132010,資訊應用與管理系,四技(日),21,22
105,2,私立,技專校院,1043,大仁科技大學,07141009,資訊工程與娛樂科技系,四技(日),24,46
105,2,私立,技專校院,1043,大仁科技大學,07211012,食品科技系,四技(日),61,39
105,2,私立,技專校院,1043,大仁科技大學,08199026,寵物美容學位學程,四技(日),81,26
105,2,私立,技專校院,1043,大仁科技大學,09131016,護理系,二技(日),20,9
105,2,私立,技專校院,1043,大仁科技大學,09131016,護理系,四技(日),82,49
105,2,私立,技專校院,1043,大仁科技大學,09161015,藥學系,四技(日),156,69
105,2,私立,技專校院,1043,大仁科技大學,09191014,環境與職業安全衛生系,四技(日),41,24
105,2,私立,技專校院,1043,大仁科技大學,09221019,幼兒保育系,四技(日),26,16
105,2,私立,技專校院,1043,大仁科技大學,09231018,社會工作系,四技(日),54,18
105,2,私立,技專校院,1043,大仁科技大學,10121025,時尚美容應用系,四技(日),34,6
105,2,私立,技專校院,1043,大仁科技大學,10131021,餐旅管理系,四技(日),118,112
105,2,私立,技專校院,1043,大仁科技大學,10151023,觀光事業系,四技(日),52,18
105,2,私立,技專校院,1043,大仁科技大學,10152024,休閒運動管理系,四技(日),35,25
105,2,私立,技專校院,1043,大仁科技大學,10321028,消防安全學士學位學程,四技(日),29,9
105,2,私立,技專校院,1044,聖約翰科技大學,02112004,多媒體設計系,四技(日),3,0
105,2,私立,技專校院,1044,聖約翰科技大學,02122002,創意設計系,四技(日),39,46
105,2,私立,技專校院,1044,聖約翰科技大學,02122003,數位文藝系,四技(日),37,30
105,2,私立,技專校院,1044,聖約翰科技大學,02311001,應用英語系,四技(日),27,20
105,2,私立,技專校院,1044,聖約翰科技大學,02311001,應用英語科,五專,21,0
105,2,私立,技專校院,1044,聖約翰科技大學,04121007,財務金融系,四技(日),0,8
105,2,私立,技專校院,1044,聖約翰科技大學,04131005,企業管理系,四技(日),43,41
105,2,私立,技專校院,1044,聖約翰科技大學,04132008,行銷與流通管理系,四技(日),33,43
105,2,私立,技專校院,1044,聖約翰科技大學,04199009,時尚經營管理系,四技(日),51,34
105,2,私立,技專校院,1044,聖約翰科技大學,06131010,資訊管理系,四技(日),29,31
105,2,私立,技專校院,1044,聖約翰科技大學,06199011,醫護資訊學士學位學程,四技(日),26,23
105,2,私立,技專校院,1044,聖約翰科技大學,07141012,電機工程系,四技(日),48,62
105,2,私立,技專校院,1044,聖約翰科技大學,07141012,電機工程科,五專,7,0
105,2,私立,技專校院,1044,聖約翰科技大學,07141013,電子工程系,四技(日),52,33
105,2,私立,技專校院,1044,聖約翰科技大學,07141014,資訊工程系,四技(日),49,48
105,2,私立,技專校院,1044,聖約翰科技大學,07141015,資訊與通訊系,四技(日),26,36
105,2,私立,技專校院,1044,聖約翰科技大學,07141026,電子資訊科,五專,24,3
105,2,私立,技專校院,1044,聖約翰科技大學,07151016,機械與電腦輔助工程系,四技(日),48,65
105,2,私立,技專校院,1044,聖約翰科技大學,07191018,工業工程與管理系,四技(日),29,20
105,2,私立,技專校院,1044,聖約翰科技大學,07191018,工業工程與管理科,五專,22,4
105,2,私立,技專校院,1044,聖約翰科技大學,09211019,老人服務事業系,四技(日),20,4
105,2,私立,技專校院,1044,聖約翰科技大學,10151020,觀光與休閒管理系,四技(日),45,48
105,2,私立,技專校院,1044,聖約翰科技大學,10152021,休閒運動與健康管理系,四技(日),63,47
105,2,私立,技專校院,1045,嶺東科技大學,02112003,視覺傳達設計系,四技(日),122,76
105,2,私立,技專校院,1045,嶺東科技大學,02112005,數位媒體設計系,四技(日),48,61
105,2,私立,技專校院,1045,嶺東科技大學,02122002,流行設計系,四技(日),63,63
105,2,私立,技專校院,1045,嶺東科技大學,02123008,創意產品設計系,四技(日),100,26
105,2,私立,技專校院,1045,嶺東科技大學,02125039,服飾設計系,四技(日),15,2
105,2,私立,技專校院,1045,嶺東科技大學,02311001,應用外語系,四技(日),6,0
105,2,私立,技專校院,1045,嶺東科技大學,04111010,會計資訊系,四技(日),28,26
105,2,私立,技專校院,1045,嶺東科技大學,04121017,財務金融系,四技(日),116,91
105,2,私立,技專校院,1045,嶺東科技大學,04122021,財政系,四技(日),32,22
105,2,私立,技專校院,1045,嶺東科技大學,04131013,企業管理系,四技(日),74,70
105,2,私立,技專校院,1045,嶺東科技大學,04131015,國際企業系,四技(日),111,92
105,2,私立,技專校院,1045,嶺東科技大學,04132024,行銷與流通管理系,四技(日),70,63
105,2,私立,技專校院,1045,嶺東科技大學,04199040,時尚經營系,四技(日),10,5
105,2,私立,技專校院,1045,嶺東科技大學,06131030,資訊科技系,四技(日),56,57
105,2,私立,技專校院,1045,嶺東科技大學,06131031,資訊管理系,四技(日),101,63
105,2,私立,技專校院,1045,嶺東科技大學,06131032,資訊網路系,四技(日),64,55
105,2,私立,技專校院,1045,嶺東科技大學,10151036,觀光與休閒管理系,四技(日),91,90
105,2,私立,技專校院,1046,中國科技大學,02112003,視覺傳達設計系,四技(日),105,144
105,2,私立,技專校院,1046,中國科技大學,02112004,數位多媒體設計系,四技(日),60,171
105,2,私立,技專校院,1046,中國科技大學,02122002,互動娛樂設計系,四技(日),4,7
105,2,私立,技專校院,1046,中國科技大學,02124005,室內設計系,四技(日),118,112
105,2,私立,技專校院,1046,中國科技大學,02199006,影視設計系,四技(日),16,32
105,2,私立,技專校院,1046,中國科技大學,02311001,應用英語系,四技(日),52,40
105,2,私立,技專校院,1046,中國科技大學,04111009,會計系,四技(日),22,43
105,2,私立,技專校院,1046,中國科技大學,04121015,財務金融系,四技(日),60,84
105,2,私立,技專校院,1046,中國科技大學,04122016,財政稅務系,四技(日),46,58
105,2,私立,技專校院,1046,中國科技大學,04131010,企業管理系,四技(日),72,111
105,2,私立,技專校院,1046,中國科技大學,04132017,行銷與流通管理系,四技(日),175,132
105,2,私立,技專校院,1046,中國科技大學,04141014,國際商務系,四技(日),42,60
105,2,私立,技專校院,1046,中國科技大學,06131019,資訊管理系,四技(日),87,91
105,2,私立,技專校院,1046,中國科技大學,06199022,電腦與通訊系,四技(日),32,23
105,2,私立,技專校院,1046,中國科技大學,07141021,資訊工程系,四技(日),23,26
105,2,私立,技專校院,1046,中國科技大學,07311026,建築系,四技(日),54,57
105,2,私立,技專校院,1046,中國科技大學,07321025,土木與防災設計系,四技(日),30,29
105,2,私立,技專校院,1046,中國科技大學,10151028,觀光與休閒事業管理系,四技(日),131,114
105,2,私立,技專校院,1047,中臺科技大學,01121001,兒童教育暨事業經營系,四技(日),40,66
105,2,私立,技專校院,1047,中臺科技大學,02311002,應用外語系,四技(日),80,20
105,2,私立,技專校院,1047,中臺科技大學,04131003,國際企業系,四技(日),28,27
105,2,私立,技專校院,1047,中臺科技大學,04133008,醫療暨健康產業管理系,四技(日),54,30
105,2,私立,技專校院,1047,中臺科技大學,04143004,行銷管理系,四技(日),60,33
105,2,私立,技專校院,1047,中臺科技大學,06131012,資訊管理系,四技(日),66,32
105,2,私立,技專校院,1047,中臺科技大學,07121013,環境與安全衛生工程系,四技(日),32,25
105,2,私立,技專校院,1047,中臺科技大學,07211017,食品科技系,四技(日),56,44
105,2,私立,技專校院,1047,中臺科技大學,09111033,牙體技術暨材料系,二技(日),19,8
105,2,私立,技專校院,1047,中臺科技大學,09111033,牙體技術暨材料系,四技(日),69,28
105,2,私立,技專校院,1047,中臺科技大學,09131020,護理系,二技(日),36,24
105,2,私立,技專校院,1047,中臺科技大學,09131020,護理系,四技(日),66,20
105,2,私立,技專校院,1047,中臺科技大學,09141028,醫學檢驗生物技術系,二技(日),19,10
105,2,私立,技專校院,1047,中臺科技大學,09141028,醫學檢驗生物技術系,四技(日),78,28
105,2,私立,技專校院,1047,中臺科技大學,09141029,醫學影像暨放射科學系,二技(日),32,7
105,2,私立,技專校院,1047,中臺科技大學,09141029,醫學影像暨放射科學系,四技(日),66,36
105,2,私立,技專校院,1047,中臺科技大學,09141030,視光系,四技(日),28,14
105,2,私立,技專校院,1047,中臺科技大學,09211034,老人照顧系,四技(日),33,23
105,2,私立,一般大學,1048,亞洲大學,01121001,幼兒教育學系,學士班(日間),54,34
105,2,私立,一般大學,1048,亞洲大學,02112006,視覺傳達設計學系,學士班(日間),104,25
105,2,私立,一般大學,1048,亞洲大學,02112007,數位媒體設計學系,學士班(日間),84,39
105,2,私立,一般大學,1048,亞洲大學,02122004,時尚設計學系,學士班(日間),35,69
105,2,私立,一般大學,1048,亞洲大學,02122005,創意設計學院不分系國際設計學士班,學士班(日間),3,4
105,2,私立,一般大學,1048,亞洲大學,02123011,創意商品設計學系,學士班(日間),95,13
105,2,私立,一般大學,1048,亞洲大學,02124012,室內設計學系,學士班(日間),48,4
105,2,私立,一般大學,1048,亞洲大學,02311002,外國語文學系,學士班(日間),87,39
105,2,私立,一般大學,1048,亞洲大學,03131013,心理學系,學士班(日間),57,47
105,2,私立,一般大學,1048,亞洲大學,03211014,資訊傳播學系,學士班(日間),48,46
105,2,私立,一般大學,1048,亞洲大學,04111015,會計與資訊學系,學士班(日間),36,35
105,2,私立,一般大學,1048,亞洲大學,04121019,財務金融學系,學士班(日間),83,30
