學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),進修交流國家(地區)別,進修交流國家(地區)區域別,本國學生出國進修交流至少1學期(修讀學分)以上人數小計,本國學生出國進修交流至少1學期(修讀學分)以上人數男,本國學生出國進修交流至少1學期(修讀學分)以上人數女,本國學生出國進修交流未滿1學期(修讀學分)人數小計,本國學生出國進修交流未滿1學期(修讀學分)人數男,本國學生出國進修交流未滿1學期(修讀學分)人數女
108,1,私立,一般大學,1001,東海大學,02311007,日本語言文化學系,學士班(日間),日本,其他亞洲地區,27,7,20,11,3,8
108,1,私立,一般大學,1001,東海大學,02311007,日本語言文化學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,02311007,日本語言文化學系,學士班(日間),法國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,02322004,中國文學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,02322004,中國文學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,03111012,經濟學系,學士班(日間),大陸地區,大陸地區,3,1,2,0,0,0
108,1,私立,一般大學,1001,東海大學,03111012,經濟學系,學士班(日間),法國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,03111012,經濟學系,學士班(日間),義大利共和國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,03111012,經濟學系,學士班(日間),千里達及托巴哥共和國,中南美洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,03121013,政治學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,私立,一般大學,1001,東海大學,03121013,政治學系,學士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
108,1,私立,一般大學,1001,東海大學,03121013,政治學系,學士班(日間),大韓民國(南韓),其他亞洲地區,2,1,1,0,0,0
108,1,私立,一般大學,1001,東海大學,03121013,政治學系,學士班(日間),波蘭共和國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,03121013,政治學系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,03141014,社會學系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
108,1,私立,一般大學,1001,東海大學,03141014,社會學系,學士班(日間),義大利共和國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,03141014,社會學系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,04111018,會計學系,學士班(日間),大陸地區,大陸地區,2,1,1,0,0,0
108,1,私立,一般大學,1001,東海大學,04111018,會計學系,學士班(日間),日本,其他亞洲地區,0,0,0,1,0,1
108,1,私立,一般大學,1001,東海大學,04111018,會計學系,學士班(日間),義大利共和國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,04121024,財務金融學系,學士班(日間),大陸地區,大陸地區,6,1,5,0,0,0
108,1,私立,一般大學,1001,東海大學,04121024,財務金融學系,碩士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,04131019,企業管理學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,04131019,企業管理學系,學士班(日間),日本,其他亞洲地區,2,1,1,1,1,0
108,1,私立,一般大學,1001,東海大學,04131019,企業管理學系,學士班(日間),比利時王國,歐洲,2,0,2,0,0,0
108,1,私立,一般大學,1001,東海大學,04131021,國際學院國際經營管理學位學程,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,04131021,國際學院國際經營管理學位學程,學士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
108,1,私立,一般大學,1001,東海大學,04131021,國際學院國際經營管理學位學程,學士班(日間),法國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,04131021,國際學院國際經營管理學位學程,學士班(日間),西班牙王國,歐洲,2,1,1,0,0,0
108,1,私立,一般大學,1001,東海大學,04131021,國際學院國際經營管理學位學程,學士班(日間),美國,北美洲,2,2,0,0,0,0
108,1,私立,一般大學,1001,東海大學,04141023,國際經營與貿易學系,學士班(日間),大陸地區,大陸地區,13,2,11,0,0,0
108,1,私立,一般大學,1001,東海大學,04141023,國際經營與貿易學系,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,04141023,國際經營與貿易學系,學士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,04141023,國際經營與貿易學系,學士班(日間),西班牙王國,歐洲,2,0,2,0,0,0
108,1,私立,一般大學,1001,東海大學,04141023,國際經營與貿易學系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,04211027,法律學系,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,05211056,永續科學與工程學士學位學程,學士班(日間),西班牙王國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,05211056,永續科學與工程學士學位學程,學士班(日間),德意志聯邦共和國,歐洲,2,1,1,0,0,0
108,1,私立,一般大學,1001,東海大學,05311030,化學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,私立,一般大學,1001,東海大學,05411034,應用數學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,私立,一般大學,1001,東海大學,05421035,統計學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,07111042,化學工程與材料工程學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,07141037,電機工程學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,私立,一般大學,1001,東海大學,07191044,工業工程與經營資訊學系,學士班(日間),泰國,東協,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,07191044,工業工程與經營資訊學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,07191044,工業工程與經營資訊學系,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,私立,一般大學,1001,東海大學,07191044,工業工程與經營資訊學系,學士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
108,1,私立,一般大學,1001,東海大學,07211052,食品科學系,學士班(日間),日本,其他亞洲地區,0,0,0,14,2,12
108,1,私立,一般大學,1001,東海大學,07211052,食品科學系,碩士班(日間),日本,其他亞洲地區,0,0,0,1,0,1
108,1,私立,一般大學,1001,東海大學,07211052,食品科學系,碩士班(日間),義大利共和國,歐洲,1,1,0,0,0,0
108,1,私立,一般大學,1001,東海大學,07311048,建築學系,碩士班(日間),新加坡共和國,東協,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,07311048,建築學系,學士班(日間),義大利共和國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,09231053,社會工作學系,學士班(日間),奧地利共和國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,10131054,餐旅管理學系,碩士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,10131054,餐旅管理學系,學士班(日間),法國,歐洲,2,0,2,0,0,0
108,1,私立,一般大學,1001,東海大學,10131054,餐旅管理學系,學士班(日間),瑞典王國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,01114046,教育領導與科技發展學士學位學程,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02125082,織品服裝學系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02125082,織品服裝學系,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02125082,織品服裝學系,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02125082,織品服裝學系,學士班(日間),法國,歐洲,2,0,2,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02125082,織品服裝學系,學士班(日間),瑞典王國,歐洲,10,1,9,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02125082,織品服裝學系,學士班(日間),加拿大,北美洲,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02125082,織品服裝學系,學士班(日間),美國,北美洲,1,1,0,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02221074,歷史學系,學士班(日間),大陸地區,大陸地區,5,2,3,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02221074,歷史學系,學士班(日間),日本,其他亞洲地區,2,1,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02231037,哲學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02299060,跨文化研究所翻譯學碩士班,碩士班(日間),澳大利亞,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02299060,跨文化研究所翻譯學碩士班,碩士班(日間),日本,其他亞洲地區,2,2,0,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02311009,日本語文學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02311009,日本語文學系,學士班(日間),日本,其他亞洲地區,43,3,40,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02311009,日本語文學系,學士班(日間),大韓民國(南韓),其他亞洲地區,3,1,2,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02311016,西班牙語文學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02311016,西班牙語文學系,學士班(日間),西班牙王國,歐洲,23,1,22,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02311016,西班牙語文學系,學士班(日間),墨西哥合眾國,中南美洲,6,1,5,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02311021,法國語文學系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02311021,法國語文學系,學士班(日間),比利時王國,歐洲,3,0,3,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02311021,法國語文學系,學士班(日間),法國,歐洲,12,1,11,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02311021,法國語文學系,學士班(日間),德意志聯邦共和國,歐洲,1,1,0,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02311033,英國語文學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02311033,英國語文學系,學士班(日間),美國,北美洲,2,0,2,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02311057,義大利語文學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02311057,義大利語文學系,學士班(日間),義大利共和國,歐洲,5,0,5,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02311072,德語語文學系,學士班(日間),波蘭共和國,歐洲,0,0,0,1,0,1
108,1,私立,一般大學,1002,輔仁大學,02311072,德語語文學系,學士班(日間),德意志聯邦共和國,歐洲,16,2,14,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02322003,中國文學系,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03111055,經濟學系,學士班(日間),大陸地區,大陸地區,2,2,0,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03111055,經濟學系,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03111055,經濟學系,碩士班(日間),澳大利亞,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03111055,經濟學系,碩士班(日間),奧地利共和國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03131007,心理學系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03131007,心理學系,學士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03131081,臨床心理學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03131081,臨床心理學系,學士班(日間),荷蘭王國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03131081,臨床心理學系,學士班(日間),斯洛維尼亞共和國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03211002,大眾傳播學研究所,碩士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03211002,大眾傳播學研究所,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03212053,新聞傳播學系,學士班(日間),大陸地區,大陸地區,3,0,3,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03212053,新聞傳播學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03212053,新聞傳播學系,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03212053,新聞傳播學系,學士班(日間),奧地利共和國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03212053,新聞傳播學系,學士班(日間),斯洛維尼亞共和國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03213070,影像傳播學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03213070,影像傳播學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03221051,博物館學研究所,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03222065,圖書資訊學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,03222065,圖書資訊學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04111054,會計學系,學士班(日間),香港,港澳,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04111054,會計學系,學士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04111054,會計學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04111054,會計學系,學士班(日間),法國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04121027,金融與國際企業學系,學士班(日間),新加坡共和國,東協,1,1,0,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04121027,金融與國際企業學系,學士班(日間),大陸地區,大陸地區,6,1,5,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04121027,金融與國際企業學系,學士班(日間),大韓民國(南韓),其他亞洲地區,4,2,2,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04121027,金融與國際企業學系,學士班(日間),法國,歐洲,6,2,4,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04121027,金融與國際企業學系,學士班(日間),荷蘭王國,歐洲,2,1,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04121027,金融與國際企業學系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04131015,企業管理學系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04131015,企業管理學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04131015,企業管理學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04131015,企業管理學系,學士班(日間),捷克共和國,歐洲,2,0,2,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04131015,企業管理學系,學士班(日間),法國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04131015,企業管理學系,學士班(日間),美國,北美洲,3,0,3,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04131044,國際經營管理碩士學位學程,碩士班(日間),法國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04143069,廣告傳播學系,學士班(日間),荷蘭王國,歐洲,1,1,0,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04211020,法律學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04211020,法律學系,學士班(日間),日本,其他亞洲地區,2,0,2,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04211038,財經法律學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04211038,財經法律學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,04211038,財經法律學系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
